PeakID (cmd=annotatePeaks.pl /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba3_ChIPnexus/Elba3_ChIPnexus_q5_narrowPeak.bed dm3 -genomeOntology /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba3_ChIPnexus/ -annStats /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba3_ChIPnexus/Elba3_ChIPnexus_q5_narrowPeak_stat.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Elba3_ChIPnexus_peak_7188	chr3L	14388505	14388774	+	114	NA	Intergenic	Intergenic	7186	NM_140445	39580	Dm.957	NM_140445		CG3868	Dmel\CG3868	CG3868	protein-coding
Elba3_ChIPnexus_peak_11994	chr4	216012	216220	+	113	NA	non-coding (NR_123744, exon 1 of 1)	non-coding (NR_123744, exon 1 of 1)	758	NR_123744	19835575		NR_123744		CR44441	Dmel\CR44441|lincRNA.S8353	ncRNA	ncRNA
Elba3_ChIPnexus_peak_9735b	chr3R	9207481	9207945	+	113	NA	promoter-TSS (NM_142026)	promoter-TSS (NM_142026)	-115	NM_142026	41646	Dm.6717	NM_142026		Droj2	CG8863|DROJ2|Dmel\CG8863|DnaJL2A|anon-WO0118547.404	DnaJ-like-2	protein-coding
Elba3_ChIPnexus_peak_8153	chr3L	21461369	21461564	+	113	NA	Intergenic	Intergenic	8113	NM_079478	40374	Dm.5749	NM_079478		croc	CG5069|Dmel\CG5069|Dmfd1|FD1|FoxC|fd1|fd78E	crocodile	protein-coding
Elba3_ChIPnexus_peak_6404	chr3L	7891162	7891231	+	113	NA	exon (NM_001104070, exon 8 of 11)	exon (NM_001104070, exon 8 of 11)	1340	NM_001259732	38879	Dm.2712	NM_079241		pbl	0083/20|0293/09|0542/03|CG8114|Dmel\CG8114|ECT2|Ect-2|GEF|PBL|Pbl|Pbl/Ect2|anon-WO0172774.22|anon-WO0172774.25|l(3)09645	pebble	protein-coding
Elba3_ChIPnexus_peak_12088a	chr4	735524	735826	+	113	NA	intron (NM_166789, intron 4 of 7)	DNAREP1_DM|LINE|Penelope	7620	NM_001014694	43812	Dm.6503	NM_079889		ey	CG1464|DPax-6|Dmel\CG1464|EY|EYEL|Ey|Ey/Pax6|OK107|Pax-6|Pax6|eye|l(4)102CDh|l(4)102CDr|l(4)33|pax6	eyeless	protein-coding
Elba3_ChIPnexus_peak_3457a	chr2R	6428730	6428867	+	113	NA	promoter-TSS (NR_124504)	promoter-TSS (NR_124504)	-302	NR_124504	19834827		NR_124504		CR45135	Dmel\CR45135	ncRNA	ncRNA
Elba3_ChIPnexus_peak_11144c	chr3R	20455732	20456319	+	113	NA	promoter-TSS (NM_001300577)	promoter-TSS (NM_001300577)	12	NM_170157	42934	Dm.31277	NM_143017		atl	ATL|Atl|CG6668|Dmel\CG6668	atlastin	protein-coding
Elba3_ChIPnexus_peak_819b	chr2L	6950388	6950725	+	113	NA	promoter-TSS (NM_135242)	promoter-TSS (NM_135242)	135	NM_057920	33974	Dm.336	NM_057920		SA	CG3423|DSA|DSA1|DmSA|Dmel\CG3423|ESTS:92H2T|SCC3|Scc3	Stromalin	protein-coding
Elba3_ChIPnexus_peak_9710b	chr3R	8895881	8896162	+	113	NA	intron (NM_001275598, intron 1 of 7)	intron (NM_001275598, intron 1 of 7)	-2100	NM_079616	41612	Dm.4557	NM_079616		sim	0483/09|0716/08|0899/14|0953/08|1002/10|1034/02|1050/13|1110/04|1111/10|1330/08|1479/04|CG7771|Dmel\CG7771|S8|SIM|Sim|bHLHe16|l(3)87Ea|l(3)E320|l(3)RD|l(3)S8|l(3)s8|schm|shm	single-minded	protein-coding
Elba3_ChIPnexus_peak_12362a	chrX	513658	513852	+	113	NA	promoter-TSS (NR_123762)	promoter-TSS (NR_123762)	1	NM_001297818	31004	Dm.6639	NM_130492		CG13366	AAD55419|Dmel\CG13366|EG:118B3.2	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_1251	chr2L	9960437	9960570	+	113	NA	promoter-TSS (NR_124167)	promoter-TSS (NR_124167)	-271	NR_124167	19835321		NR_124167		CR44872	Dmel\CR44872	ncRNA	ncRNA
Elba3_ChIPnexus_peak_7254c	chr3L	14795212	14795666	+	113	NA	promoter-TSS (NM_001274920)	promoter-TSS (NM_001274920)	-171	NM_001274920	44005	Dm.7234	NM_143708		NHP2	CG5258|Dmel\CG5258|FBgn0029148	NHP2	protein-coding
Elba3_ChIPnexus_peak_9794	chr3R	9658785	9659004	+	113	NA	TTS (NM_001300390)	TTS (NM_001300390)	4819	NM_176499	41694	Dm.6688	NM_176499		Nsf2	CG33101|CG9931|DmNSF2|Dmel\CG33101|EC3-11|NSF-2|NSF2|Nsf-2|dNSF|dNSF-2|dNSF2|dNsf2|dnsf2|lotus	N-ethylmaleimide-sensitive factor 2	protein-coding
Elba3_ChIPnexus_peak_9422	chr3R	6401826	6402146	+	113	NA	intron (NM_057228, intron 6 of 13)	intron (NM_057228, intron 6 of 13)	38012	NM_057229	41273	Dm.2272	NM_057228		hth	1323/07|1422/04|CG17117|Dm-HTH|Dmel\CG17117|HTH|Hth|Meis1|P53|anon-EST:Liang-2.13|clone 2.13|dtl|hth1|hth2|l(3)05745|l(3)86Ca	homothorax	protein-coding
Elba3_ChIPnexus_peak_4227b	chr2R	11824293	11824431	+	113	NA	TTS (NM_137221)	TTS (NM_137221)	-2032	NM_176182	36748	Dm.7173	NM_057779		Diap2	CG8293|D-IAP2|D-iap2|DIAP|DIAP-2|DIAP2|DIAPII|DIHA|Diap|Diap-2|Diha|Dmel\CG8293|IAP|IAP2|Iap2|Ilp|dIAP|dIAP2|dILP|diap2	Death-associated inhibitor of apoptosis 2	protein-coding
Elba3_ChIPnexus_peak_2312a	chr2L	19453407	19453623	+	113	NA	promoter-TSS (NM_057412)	promoter-TSS (NM_057412)	-25	NM_001273651	35225	Dm.22886	NM_057412		Top2	CG10223|CHRAC|Dmel\CG10223|TOP2|TOPO II|TOPOII|TopII|Topo II|TopoII|dCHRAC|dTopoII|suo|top2|topo II|topoII	Topoisomerase 2	protein-coding
Elba3_ChIPnexus_peak_5810a	chr3L	1963044	1963349	+	113	NA	promoter-TSS (NR_133158)	promoter-TSS (NR_133158)	53	NR_133158	26067155		NR_133158		CR45827	Dmel\CR45827	ncRNA	ncRNA
Elba3_ChIPnexus_peak_8626	chr3R	778378	778560	+	113	NA	promoter-TSS (NM_079506)	promoter-TSS (NM_079506)	-65	NM_079506	40610	Dm.2229	NM_079506		Ubc6	BcDNA:RE56673|CG2013|Dhr6|Dmel\CG2013|RAD6|Rad6|Rad6a|UbcD6|dRAD6|dRad6	Ubiquitin conjugating enzyme 6	protein-coding
Elba3_ChIPnexus_peak_3826	chr2R	8883683	8884148	+	113	NA	promoter-TSS (NM_001169663)	promoter-TSS (NM_001169663)	-91	NM_001274004	36432	Dm.2672	NM_079002		Su(z)2	Arp|CG3905|Dmel\CG3905|SU(Z)2|SUZ2|Su(Z)2|Su(z)2D|Su(z)3|Su(z)[[2]]|Suz2|l(2)k06344|su(z)2|su(z)3	Suppressor of zeste 2	protein-coding
Elba3_ChIPnexus_peak_366	chr2L	3030466	3030582	+	113	NA	promoter-TSS (NM_001298644)	promoter-TSS (NM_001298644)	-15	NM_134897	33516	Dm.2142	NM_134897		GABPI	CG17257|Dmel\CG17257	beta4GalNAcTB pilot	protein-coding
Elba3_ChIPnexus_peak_5192	chr2R	19537925	19538106	+	113	NA	intron (NM_176254, intron 6 of 11)	intron (NM_176254, intron 6 of 11)	4299	NM_001299845	45976	Dm.20640	NM_057516		retn	2535|BcDNA:LD35748|CG5403|DRI|Dead Ringer/Retain|Dmel\CG5403|Dri|EHMT|EY2-10|Retn|dri|l(2)02535|retn/dri	retained	protein-coding
Elba3_ChIPnexus_peak_575c	chr2L	5009236	5009916	+	113	NA	TTS (NM_001144319)	TTS (NM_001144319)	144	NM_175969	33721	Dm.1559	NM_175969		Rtnl1	142893_at|CG18623|CG33113|CG8895|Dmel\CG33113|G9|Retl1|Rtn1|Rtnl-1|rtnl1	Reticulon-like1	protein-coding
Elba3_ChIPnexus_peak_2185	chr2L	18703758	18703881	+	113	NA	promoter-TSS (NM_136055)	promoter-TSS (NM_136055)	346	NM_136056	35127	Dm.7210	NM_136056		CG10343	Dmel\CG10343|anon-WO0118547.123	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_14067	chrX	16542228	16542367	+	113	NA	3' UTR (NM_132912, exon 2 of 2)	3' UTR (NM_132912, exon 2 of 2)	-2097	NR_133532	26067462		NR_133532		CR46147	Dmel\CR46147	ncRNA	ncRNA
Elba3_ChIPnexus_peak_7565	chr3L	16771067	16771280	+	113	NA	TTS (NM_057450)	TTS (NM_057450)	1663	NM_140662	39874	Dm.20099	NM_140662		CG13025	Dmel\CG13025	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_6764a	chr3L	11013239	11013438	+	113	NA	Intergenic	Intergenic	-3297	NM_143709	44006	Dm.3344	NM_143709		Fad2	CG7923|Dmel\CG7923|desatF|desatF-alpha|fad|fad2	Fad2	protein-coding
Elba3_ChIPnexus_peak_6299a	chr3L	6760278	6760647	+	113	NA	Intergenic	Intergenic	-4116	NM_168180	38751	Dm.4601	NM_139802		CG32392	CG10099|CG14912|Dmel\CG32392	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_7271a	chr3L	14965980	14966406	+	112	NA	3' UTR (NM_057541, exon 1 of 1)	3' UTR (NM_057541, exon 1 of 1)	426	NM_057541	39620	Dm.2286	NM_057541		Brd	Brd-C|CG3096|DmelCG3096|Dmel\CG3096|brd	Bearded	protein-coding
Elba3_ChIPnexus_peak_2489	chr2L	20918758	20918999	+	112	NA	promoter-TSS (NM_136229)	promoter-TSS (NM_136229)	53	NM_206016	35359	Dm.2151	NM_136229		sky	CG14399|CG9339|CG9340|Dmel\CG9339|anon-WO0118547.455	skywalker	protein-coding
Elba3_ChIPnexus_peak_3373	chr2R	5824571	5824741	+	112	NA	intron (NM_001273913, intron 1 of 9)	intron (NM_001273913, intron 1 of 9)	-7536	NM_057670	36032	Dm.7054	NM_057670		Mef2	22.21|BEST:SD04091|C|CG1429|D-MEF2|D-Mef2|D-mef2|DMEF-2|DMEF2|DMedf2|DMef-2|DMef2|Dmef|Dmef-2|Dmef2|Dmel\CG1429|MEF-2|MEF2|Mef|Mef-2|SD04091|dMEF2|dMEf2|dMef2|dmef2|l(2)46CFr|mb247|mef|mef-2|mef2|mef2c	Myocyte enhancer factor 2	protein-coding
Elba3_ChIPnexus_peak_2338a	chr2L	19584155	19584297	+	112	NA	promoter-TSS (NM_136151)	promoter-TSS (NM_136151)	-9	NM_136151	35258	Dm.11586	NM_136151		CG10366	Dmel\CG10366	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_13931	chrX	15729738	15729870	+	112	NA	promoter-TSS (NM_001103524)	promoter-TSS (NM_001103524)	170	NR_133527	26067084		NR_133527		CR32582	BcDNA:SD27303|CG32582|Dmel\CR32582|mdcds_55373	ncRNA	ncRNA
Elba3_ChIPnexus_peak_9106c	chr3R	4141941	4142407	+	112	NA	promoter-TSS (NM_141532)	promoter-TSS (NM_141532)	91	NM_141532	40988	Dm.23543	NM_141532		Coq2	CG9613|COQ2|Dmel\CG9613|coq2|sbo	Coenzyme Q biosynthesis protein 2	protein-coding
Elba3_ChIPnexus_peak_8982	chr3R	3072607	3072733	+	112	NA	promoter-TSS (NM_141454)	promoter-TSS (NM_141454)	21	NM_141453	40870	Dm.4465	NM_141453		CG1234	Dmel\CG1234	CG1234	protein-coding
Elba3_ChIPnexus_peak_8800	chr3R	1681381	1681526	+	112	NA	promoter-TSS (NM_141345)	promoter-TSS (NM_141345)	580	NM_079995	44274	Dm.1845	NM_079995		disp	CG2019|Disp|Dmel\CG2019|anon-WO0146227.1	dispatched	protein-coding
Elba3_ChIPnexus_peak_7283a	chr3L	15033296	15033886	+	112	NA	intron (NM_144170, intron 2 of 7)	intron (NM_144170, intron 2 of 7)	2079	NM_206364	2768973	Dm.33494	NM_206364		Rpn12R	CG11552|Dmel\CG11552	Regulatory particle non-ATPase 12-related	protein-coding
Elba3_ChIPnexus_peak_13137b	chrX	7955517	7955961	+	112	NA	promoter-TSS (NM_001169228)	promoter-TSS (NM_001169228)	61	NM_001298069	44885	Dm.1814	NM_080054		mys	BetaPS|BetaPS-Int|CG1560|CT40473|Dmel\CG1560|EM28|ItgbPS|MAb6G11|Mys|PS|PS[[beta]]|PSbeta|bPS|b[[PS]]|beta integrin|beta-Int|beta-PS|beta-int|beta-integrin|beta1|betaInt|betaPS|betaPS Int|betaPS integrin|betaPS-integrin|betaPS1|beta[[PS]]|beta[[PS]]-integrin|beta[[P]]S|beta[[mys]]|betamys|integrin beta[[PS]]|l(1)7Db|l(1)7Dn|l(1)93p|l(1)968|l(1)DA551|l(1)EM28|l(1)G0233|l(1)G0281|l(1)mys|nj42|olfC	myospheroid	protein-coding
Elba3_ChIPnexus_peak_13909	chrX	15663635	15663712	+	112	NA	promoter-TSS (NM_176738)	promoter-TSS (NM_176738)	-24	NM_176738	32526	Dm.25390	NM_176738		CG33172	CG8473|Dmel\CG33172	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_7974	chr3L	20369287	20369379	+	112	NA	promoter-TSS (NM_140959)	promoter-TSS (NM_140959)	-9	NM_140959	40249	Dm.3311	NM_140959		RhoBTB	28574635|CG5701|Dmel\CG5701|RhoGTPase|RhoX	Rho-related BTB domain containing	protein-coding
Elba3_ChIPnexus_peak_8607	chr3R	637740	637840	+	112	NA	promoter-TSS (NM_058078)	promoter-TSS (NM_058078)	28	NM_001300234	40596		NM_141239		ctrip	CG14656|CG17735|CG42574|CTRIP|Dmel\CG42574|Dmel_CG14656|Dmel_CG17735	circadian trip	protein-coding
Elba3_ChIPnexus_peak_1127d	chr2L	8997054	8997625	+	112	NA	promoter-TSS (NM_078793)	promoter-TSS (NM_078793)	40	NM_001298842	34225	Dm.20642	NM_078793		alien	Alien|BcDNA:LD10463|CG9556|CH2|CSN2|Csn2|DCH2|Dch2|Dmel\CG9556	alien	protein-coding
Elba3_ChIPnexus_peak_9738a	chr3R	9214382	9214530	+	112	NA	promoter-TSS (NM_142027)	promoter-TSS (NM_142027)	-25	NM_142027	41647	Dm.1181	NM_142027		CG9799	Dmel\CG9799	CG9799	protein-coding
Elba3_ChIPnexus_peak_10141b	chr3R	12282022	12282205	+	112	NA	TTS (NM_001043252)	TTS (NM_001043252)	339	NM_142290	41997	Dm.16812	NM_142290		CG14883	Dmel\CG14883	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_12939	chrX	6484927	6485282	+	112	NA	TTS (NM_132099)	TTS (NM_132099)	295	NM_001272356	31593	Dm.53	NM_132100		Pat1	CG10695|Dmel\CG10695|PAT1|pat1	Protein interacting with APP tail-1	protein-coding
Elba3_ChIPnexus_peak_3251	chr2R	4974031	4974232	+	112	NA	TTS (NM_136603)	TTS (NM_136603)	946	NM_001273885	35916		NM_136604		CG13742	BcDNA:LD16446|Dmel\CG13742	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_9575	chr3R	7612504	7612608	+	112	NA	promoter-TSS (NM_001170120)	promoter-TSS (NM_001170120)	-60	NM_001275557	41425	Dm.14343	NM_141858		CG17360	BcDNA:RH29885|Dmel\CG17360	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_13878d	chrX	15487603	15488340	+	112	NA	promoter-TSS (NM_001298351)	promoter-TSS (NM_001298351)	-404	NM_206717	32497		NM_206717		CG9220	Dmel\CG9220|dCHSY	CG9220	protein-coding
Elba3_ChIPnexus_peak_26b	chr2L	115253	115566	+	112	NA	TTS (NM_134648)	TTS (NM_134648)	683	NM_001258886	33179	Dm.21236	NM_164371		ND-15	CG11455|Dmel\CG11455|NIPM	NADH dehydrogenase (ubiquinone) 15 kDa subunit	protein-coding
Elba3_ChIPnexus_peak_8580c	chr3R	485737	486036	+	112	NA	TTS (NR_073980)	TTS (NR_073980)	585	NM_001259982	40583	Dm.7959	NM_141231		CG43427	CG1054|CG1055|CG14653|CG18253|CG31531|CG31534|Dmel\CG43427|Dmel_CG31531|Dmel_CG31534|anon-WO0140519.95	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_14431a	chrX	19791409	19791849	+	112	NA	intron (NM_001258845, intron 1 of 5)	intron (NM_001258845, intron 1 of 5)	3767	NM_001258845	33000	Dm.31021	NM_134516		Hers	CG11936|CG15619|CG32529|Dmel\CG32529|HERS	Histone gene-specific Epigenetic Repressor in late S phase	protein-coding
Elba3_ChIPnexus_peak_6671c	chr3L	9857171	9857466	+	112	NA	promoter-TSS (NM_140110)	promoter-TSS (NM_140110)	131	NM_168383	39160	Dm.11227	NM_140109		iPLA2-VIA	CG6718|Dmel\CG6718	calcium-independent phospholipase A2 VIA	protein-coding
Elba3_ChIPnexus_peak_10760	chr3R	17415597	17415824	+	112	NA	5' UTR (NM_001144623, exon 1 of 12)	5' UTR (NM_001144623, exon 1 of 12)	203	NM_001144623	42549	Dm.1271	NM_079712		InR	18402|CG18402|DIHR|DILR|DIR|DIRH|DIRbeta|DInR|DInr|Dir-a|Dir-b|Dmel\CG18402|INR|INS|IR|Inr|Inr-alpha|Inr-beta|InsR|dINR|dIR|dIRH|dInR|dInr|dInsR|dinr|dir|er10|inR|inr|insulin/insulin-like growth factor receptor|l(3)05545|l(3)93Dj|l(3)er10|lnR|sprout	Insulin-like receptor	protein-coding
Elba3_ChIPnexus_peak_4253	chr2R	11985516	11985635	+	112	NA	promoter-TSS (NM_001043087)	promoter-TSS (NM_001043087)	494	NM_166138	36773	Dm.1504	NM_079032		Dg	CG18250|CT41273|DG|DmDG|Dmel\CG18250|atu|dg|dgn|dys	Dystroglycan	protein-coding
Elba3_ChIPnexus_peak_6916b	chr3L	12258580	12258726	+	112	NA	intron (NM_206343, intron 1 of 10)	intron (NM_206343, intron 1 of 10)	193	NM_001300114	39399	Dm.5785	NM_140304		app	CG17144|CG42318|CG5620|CR32097|Dmel\CG42318|Dmel_CG17144|Dmel_CG5620	approximated	protein-coding
Elba3_ChIPnexus_peak_8253	chr3L	22119035	22119234	+	112	NA	Intergenic	Intergenic	4102	NR_144657	19836019		NR_144657		CR45236	Dmel\CR45236	ncRNA	ncRNA
Elba3_ChIPnexus_peak_4282c	chr2R	12074058	12074656	+	112	NA	promoter-TSS (NM_137250)	promoter-TSS (NM_137250)	268	NM_137251	36793	Dm.7233	NM_137251		clu	CG8443|Clu|Dmel\CG8443|anon-WO0118547.143	clueless	protein-coding
Elba3_ChIPnexus_peak_10698	chr3R	17044704	17044923	+	111	NA	promoter-TSS (NM_142699)	promoter-TSS (NM_142699)	14	NM_142699	42518	Dm.1270	NM_142699		Oga	CG5871|Dmel\CG5871|GlcNAcase|MGEA5|OGA|oga	O-GlcNAcase	protein-coding
Elba3_ChIPnexus_peak_1549a	chr2L	12095853	12096042	+	111	NA	promoter-TSS (NM_001042890)	promoter-TSS (NM_001042890)	564	NM_058131	34631	Dm.8705	NM_058131		CG6712	Dmel\CG6712|ORF2	CG6712	protein-coding
Elba3_ChIPnexus_peak_13812a	chrX	14733030	14733626	+	111	NA	promoter-TSS (NM_078602)	promoter-TSS (NM_078602)	-81	NM_167417	32425	Dm.6791	NM_078602		Flo2	CG11547|CG14409|CG32593|DmFlo2|Dmel\CG32593|FLO2|FLO[Dm]-2|Flo|Flo-2|flo2|mdcds_54791|reggie-1	Flotillin 2	protein-coding
Elba3_ChIPnexus_peak_8519b	chr3R	159907	160175	+	111	NA	promoter-TSS (NM_141198)	promoter-TSS (NM_141198)	-248	NM_141198	40546	Dm.1464	NM_141198		CG9776	BcDNA:LD19168|Dmel\CG9776	CG9776	protein-coding
Elba3_ChIPnexus_peak_7054	chr3L	13221408	13221711	+	111	NA	promoter-TSS (NM_001043139)	promoter-TSS (NM_001043139)	-233	NM_079332	39493	Dm.2067	NM_079332		caps	BcDNA:LD07388|CAPS|CG11282|CT31495|Caps|Dmel\CG11282|l(3)02937|l(3)rM632	capricious	protein-coding
Elba3_ChIPnexus_peak_10150c	chr3R	12351834	12352362	+	111	NA	TTS (NR_133408)	TTS (NR_133408)	1040	NR_133408	26067349		NR_133408		CR46030	Dmel\CR46030	ncRNA	ncRNA
Elba3_ChIPnexus_peak_332	chr2L	2879063	2879160	+	111	NA	promoter-TSS (NM_080155)	promoter-TSS (NM_080155)	-1	NM_080155	47757	Dm.1765	NM_080155		betaggt-II	CG18627|Dmel\CG18627|GGT-II beta|RabGGTbeta|betaggt|betaggt II	beta subunit of type II geranylgeranyl transferase	protein-coding
Elba3_ChIPnexus_peak_6541b	chr3L	8894720	8894950	+	111	NA	promoter-TSS (NM_001104084)	promoter-TSS (NM_001104084)	-93	NM_140006	39015	Dm.15461	NM_140006		TrpA1	ANKTM1|Anktm1|CG5751|CG5761|CT18073|DmTRPA1|Dmel\CG5751|TRPA|TRPA1|Trp1A|TrpA|Trpa1|dANKTM1|dTRPA|dTRPA1|dTrpA|dTrpA1|dtrpA1|trpA1	Transient receptor potential cation channel A1	protein-coding
Elba3_ChIPnexus_peak_8591	chr3R	574696	574862	+	111	NA	promoter-TSS (NM_058086)	promoter-TSS (NM_058086)	-1	NM_001202239	40589	Dm.1062	NM_058085		tacc	CG9765|D-TACC|D-tacc|DTACC|Dmel\CG9765|TACC|TACCdm|acc|d-tacc|dTACC|dtacc	transforming acidic coiled-coil protein	protein-coding
Elba3_ChIPnexus_peak_4388b	chr2R	12966171	12966423	+	111	NA	intron (NM_001103885, intron 2 of 8)	intron (NM_001103885, intron 2 of 8)	-2643	NM_001144213	36924	Dm.13555	NM_137342		CG30460	CG15607|CG15608|Dmel\CG30460|anon-WO0140519.237	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_14066	chrX	16540922	16541054	+	111	NA	promoter-TSS (NR_133532)	promoter-TSS (NR_133532)	-788	NR_133532	26067462		NR_133532		CR46147	Dmel\CR46147	ncRNA	ncRNA
Elba3_ChIPnexus_peak_13910	chrX	15668463	15668602	+	111	NA	exon (NM_176739, exon 4 of 11)	exon (NM_176739, exon 4 of 11)	1328	NM_176739	318910	Dm.21086	NM_176739		CG43672	CG33173|CG8473|Dmel\CG43672|Dmel_CG33173	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_2557b	chr2L	21345121	21345371	+	111	NA	intron (NM_078888, intron 1 of 3)	intron (NM_078888, intron 1 of 3)	639	NM_078888	35405	Dm.22927	NM_078888		Tsp39D	CG8666|Dm.Tsp39D|Dmel\CG8666	Tetraspanin 39D	protein-coding
Elba3_ChIPnexus_peak_7435a	chr3L	15975841	15976043	+	111	NA	promoter-TSS (NM_080498)	promoter-TSS (NM_080498)	7	NM_168641	39744	Dm.5356	NM_080497		brm	BRD|BRM|Brahma|Brm|Brm @ Kto|CG18438|CG5942|Dmel\CG5942|E(E2F)3A|dBRM|dSMARCA4|dSNF2|l(3)72Aa	brahma	protein-coding
Elba3_ChIPnexus_peak_227c	chr2L	1886297	1887249	+	111	NA	intron (NM_001272958, intron 1 of 17)	intron (NM_001272958, intron 1 of 17)	2151	NM_134786	33367	Dm.264	NM_134786		Wdr62	CG7337|Dmel\CG7337|Q0E8U7_DROME|wdr62	WD repeat domain 62	protein-coding
Elba3_ChIPnexus_peak_6154a	chr3L	5127305	5127455	+	111	NA	promoter-TSS (NM_139694)	promoter-TSS (NM_139694)	60	NM_001274506	38603	Dm.2192	NM_139694		CG4603	Dmel\CG4603|Q9VRJ9|dYOD1	CG4603	protein-coding
Elba3_ChIPnexus_peak_14107	chrX	16964738	16964831	+	111	NA	exon (NM_132959, exon 13 of 15)	exon (NM_132959, exon 13 of 15)	-2228	NM_001258795	12797990	Dm.21737	NM_001258795		CG43077	Dmel\CG43077	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_9596a	chr3R	7788820	7789212	+	111	NA	promoter-TSS (NM_141875)	promoter-TSS (NM_141875)	170	NM_057401	41446	Dm.3248	NM_057401		aurA	87A7-9/2|Aur|Aur-A|AurA|CG3068|Dmel\CG3068|aur|aur-A|ck10|ck[10]|l(3)87Ac|l(3)ck10	aurora A	protein-coding
Elba3_ChIPnexus_peak_5974	chr3L	3406919	3407067	+	111	NA	intron (NM_168031, intron 1 of 1)	intron (NM_168031, intron 1 of 1)	5258	NR_048223	12798578	Dm.38846	NR_048223		mir-2282	CR42967|Dmel\CR42967|dme-mir-2282|miR-2282	mir-2282 stem loop	ncRNA
Elba3_ChIPnexus_peak_4940	chr2R	17269050	17269153	+	111	NA	Intergenic	Intergenic	-2132	NM_080070	45280	Dm.1806	NM_080070		cv-2	BMPER|CG15671|CT35855|CV2|Cv 2|Cv-2|Cv2|Dmel\CG15671|cv 2	crossveinless 2	protein-coding
Elba3_ChIPnexus_peak_1319	chr2L	10311695	10311853	+	111	NA	promoter-TSS (NM_078811)	promoter-TSS (NM_078811)	325	NM_135532	34386	Dm.18392	NM_135532		l(2)SH0834	CG5385|Dmel\CG5385|l(2)SH2 0834	lethal (2) SH0834	protein-coding
Elba3_ChIPnexus_peak_9812c	chr3R	9790333	9790800	+	111	NA	promoter-TSS (NM_142067)	promoter-TSS (NM_142067)	-41	NM_169563	41703	Dm.2636	NM_169563		Orc2	CG3041|DmORC 2|DmORC2|DmOrc2|DmOrc2p|Dmel\CG3041|ORC|ORC2|Orc-2|Orc2p|dOrc2|fs(3)293|fs(3)293-19|k43|l(3)88Ab|l(3)A5|l(3)K43|l(3)SG44|l(3)dsl5|l(3)k43|orc2|rDmORC	Origin recognition complex subunit 2	protein-coding
Elba3_ChIPnexus_peak_9625	chr3R	8101955	8102139	+	111	NA	promoter-TSS (NR_133382)	promoter-TSS (NR_133382)	-279	NR_133382	26067335		NR_133382		CR46014	Dmel\CR46014	ncRNA	ncRNA
Elba3_ChIPnexus_peak_14461b	chrX	20359719	20360327	+	110	NA	intron (NM_001258851, intron 3 of 15)	intron (NM_001258851, intron 3 of 15)	2191	NM_001298568	33048	Dm.7998	NM_134552		RhoGAP19D	1412|CG1412|Dmel\CG1412	Rho GTPase activating protein at 19D	protein-coding
Elba3_ChIPnexus_peak_13465c	chrX	11048423	11049235	+	110	NA	promoter-TSS (NM_132465)	promoter-TSS (NM_132465)	375	NM_167274	32057	Dm.4318	NM_132466		Dlic	CG1938|D-LIC|DLIC|DLIC2|Dlic2|Dmel\CG1938|dlic|dlic2|l(1)G0065|l(1)G0190	Dynein light intermediate chain	protein-coding
Elba3_ChIPnexus_peak_1700	chr2L	13376358	13376440	+	110	NA	TTS (NM_135801)	TTS (NM_135801)	2139	NM_135801	34750		NM_135801		CG9302	Dmel\CG9302|anon-WO0118547.80	CG9302	protein-coding
Elba3_ChIPnexus_peak_8699d	chr3R	1193278	1194112	+	110	NA	promoter-TSS (NR_073982)	promoter-TSS (NR_073982)	333	NM_169050	40640	Dm.1068	NM_141273		Cerk	CG16708|CerK|DCERK|Dcerk|Dmel\CG16708|dcerk	Ceramide kinase	protein-coding
Elba3_ChIPnexus_peak_10055	chr3R	11791104	11791389	+	110	NA	promoter-TSS (NM_079648)	promoter-TSS (NM_079648)	78	NM_079648	41941	Dm.2418	NM_079648		Rbf2	CG5083|Dmel\CG5083|RB|RBF2|RBf2|rbf2	Retinoblastoma-family protein 2	protein-coding
