PeakID (cmd=annotatePeaks.pl /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba3_ChIPnexus/Elba3_ChIPnexus_q10_narrowPeak.bed dm3 -genomeOntology /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba3_ChIPnexus/ -annStats /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba3_ChIPnexus/Elba3_ChIPnexus_q10_narrowPeak_stat.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Elba3_ChIPnexus_peak_6321	chr3L	6958135	6958344	+	183	NA	promoter-TSS (NM_057632)	promoter-TSS (NM_057632)	-381	NM_057632	38760	Dm.4371	NM_057632		sgl	8310|BG01214|CG10072|Dmel\CG10072|Sgl|UDP-GlcDH|UDPGDH|XIII|kiwi|l(3)05007|l(3)08310|l(3)10503|l(3)65CEd|l(3)SG9|ska|sl	sugarless	protein-coding
Elba3_ChIPnexus_peak_5009	chr2R	17820193	17820328	+	183	NA	intron (NM_137775, intron 5 of 6)	intron (NM_137775, intron 5 of 6)	4108	NM_001274201	14462622	Dm.38930	NM_001274201		CG43742	Dmel\CG43742	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_13540	chrX	11613881	11613961	+	183	NA	promoter-TSS (NM_132515)	promoter-TSS (NM_132515)	-357	NM_001272532	32125	Dm.2186	NM_132515		Tango10	CG1841|Dmel\CG1841|TANGO10|tango10	Transport and Golgi organization 10	protein-coding
Elba3_ChIPnexus_peak_718	chr2L	6179094	6179211	+	183	NA	promoter-TSS (NM_001103627)	promoter-TSS (NM_001103627)	19	NM_164688	5740323	Dm.21532	NM_164688		smal	CG13986|CG13987|CG13988|CG15813|CG31640|CG34380|Dmel\CG34380|Dmel_CG13988|Dmel_CG31640|anon-WO0073329.6	smoke alarm	protein-coding
Elba3_ChIPnexus_peak_5982	chr3L	3419417	3419601	+	183	NA	intron (NM_168031, intron 1 of 1)	intron (NM_168031, intron 1 of 1)	-1548	NM_079178	38424		NM_079178		sty	CG1921|CS3-3|Dmel\CG1921|STY|Spry|Sry|Sty|dSPRY|spry	sprouty	protein-coding
Elba3_ChIPnexus_peak_10300a	chr3R	13431534	13431882	+	183	NA	promoter-TSS (NM_079665)	promoter-TSS (NM_079665)	-120	NM_079665	42115	Dm.7828	NM_079665		sll	1422/14|CG7623|Dmel\CG7623|Sll|anon-WO0118547.555|anon-WO0172774.85|l(3)S142214	slalom	protein-coding
Elba3_ChIPnexus_peak_13455	chrX	11018563	11018836	+	183	NA	promoter-TSS (NM_132458)	promoter-TSS (NM_132458)	60	NM_132457	32046		NM_132457		CG11122	Dmel\CG11122	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_12509	chrX	1915191	1915297	+	182	NA	exon (NM_080125, exon 8 of 8)	exon (NM_080125, exon 8 of 8)	7883	NR_047733	12798095		NR_047733		mir-4954	CR43527|Dmel\CR43527|dme-mir-4954	mir-4954 stem loop	ncRNA
Elba3_ChIPnexus_peak_11664	chr3R	25599567	25599813	+	182	NA	TTS (NR_133481)	TTS (NR_133481)	1076	NM_001300662	3772082	Dm.6968	NM_001032405		kay	AP-1|AP1|CG15507|CG15509|CG33956|D-Fos|D-fos|D-fos/kay|DFOS|DFos|DFra|DM3|DM30|Dfos|Dmel\CG33956|FOS|Fos|Fra|KAY|Kay|c-Fos|c-fos|d-fos|dAP-1|dFRA|dFos|dFra|dfos|dlhD|fbz|fos|fra	kayak	protein-coding
Elba3_ChIPnexus_peak_12440	chrX	1269446	1269672	+	182	NA	promoter-TSS (NM_057965)	promoter-TSS (NM_057965)	-10	NM_057965	43904	Dm.3013	NM_057965		AMPKalpha	AK|AMPK|AMPK-alpha|AmpKalpha|CG3051|DmAMPK alpha|Dmel\CG3051|EG:132E8.2|FBgn0023169|Gprk-4|Gprk4|SNF1A|SNF4A-a|ampk|ampkalpha|dAMPK|dAMPKa|dAMPKalpha|snf1A|snf1a	AMP-activated protein kinase alpha subunit	protein-coding
Elba3_ChIPnexus_peak_10734a	chr3R	17307347	17307977	+	182	NA	promoter-TSS (NM_142714)	promoter-TSS (NM_142714)	-385	NM_001275877	42543	Dm.10217	NM_142714		Fancm	CG7922|Dmel\CG7922|cg7922	Fanconi anemia group M helicase	protein-coding
Elba3_ChIPnexus_peak_13207	chrX	8482651	8482918	+	182	NA	promoter-TSS (NM_132266)	promoter-TSS (NM_132266)	-60	NM_001272414	31799	Dm.2145	NM_132266		CG12081	Dmel\CG12081	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_9222a	chr3R	5061849	5062281	+	182	NA	intron (NM_169259, intron 1 of 12)	intron (NM_169259, intron 1 of 12)	682	NM_079561	41094	Dm.1115	NM_079561		pum	CG9755|CG9763|Dmel\CG9755|EP(3)0883|PKL|PUM|Pum|anon-WO0172774.19|bem|fs(3)02003|l(3)01688|ova|ovt|pkl	pumilio	protein-coding
Elba3_ChIPnexus_peak_4806a	chr2R	16439596	16440120	+	182	NA	promoter-TSS (NM_001032271)	promoter-TSS (NM_001032271)	-263	NM_166398	3772419	Dm.2273	NM_166398		CG18065	CG33008|Dmel\CG18065	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_3667a	chr2R	7914271	7914670	+	182	NA	exon (NM_138562, exon 3 of 5)	exon (NM_138562, exon 3 of 5)	742	NM_138562	36285	Dm.2103	NM_138562		Mppe	11471|CG8889|Dmel\CG8889|GS11471|dMPPE|dmppe	Metallophosphoesterase	protein-coding
Elba3_ChIPnexus_peak_9893	chr3R	10450835	10451033	+	182	NA	promoter-TSS (NM_079628)	promoter-TSS (NM_079628)	491	NM_169591	41772	Dm.2889	NM_169591		put	Act-r|Atr|Atr-II|Atr88CD|AtrII|CG7904|Dmel\CG7904|PUNT|Punt|Put|STK-C|TGF-B|TGF-beta|Tgf-r|atrII|dlhC|l(3)10460|l(3)j5A5|pun	punt	protein-coding
Elba3_ChIPnexus_peak_6322	chr3L	6962079	6962178	+	182	NA	promoter-TSS (NM_139810)	promoter-TSS (NM_139810)	20	NM_139809	38762	Dm.6087	NM_139809		Mis12	BcDNA:RE19545|CG18156|Dmel\CG18156|Mis-12|dmMis12	Mis12	protein-coding
Elba3_ChIPnexus_peak_13730a	chrX	13510088	13510459	+	182	NA	promoter-TSS (NM_132677)	promoter-TSS (NM_132677)	163	NM_132676	32318	Dm.3521	NM_132676		tth	CG12175|Dmel\CG12175|anon-EST:fe2G7	toothrin	protein-coding
Elba3_ChIPnexus_peak_1361b	chr2L	10439318	10439738	+	182	NA	promoter-TSS (NM_001169467)	promoter-TSS (NM_001169467)	88	NM_135561	34434	Dm.23865	NM_135561		Nse4	CG13142|Dmel\CG13142	Non-SMC element 4	protein-coding
Elba3_ChIPnexus_peak_10035	chr3R	11518391	11518507	+	181	NA	promoter-TSS (NM_001275681)	promoter-TSS (NM_001275681)	-359	NM_169666	318741	Dm.5959	NM_169666		CG31446	BcDNA:RE40372|Dmel\CG31446	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_1061	chr2L	8420162	8420364	+	181	NA	intron (NM_164820, intron 1 of 4)	intron (NM_164820, intron 1 of 4)	391	NM_001298824	34170	Dm.21410	NM_058111		Akap200	AKAP200|Akap 200|BcDNA:LP02734|CG13388|DAKAP200|Dmel\CG13388|EP(2)2254|MESR2|akap200|anon-WO0118547.134|anon-WO0118547.213|dpo	A kinase anchor protein 200	protein-coding
Elba3_ChIPnexus_peak_9604	chr3R	7823852	7824137	+	181	NA	intron (NM_141884, intron 1 of 3)	(TG)n|Simple_repeat|Simple_repeat	-1006	NM_141885	41457	Dm.22982	NM_141885		Ect3	87A7-9/8|CG3132|Dmel\CG3132|anon-87Ag	Ectoderm-expressed 3	protein-coding
Elba3_ChIPnexus_peak_9174	chr3R	4677286	4677470	+	181	NA	intron (NM_170646, intron 3 of 13)	intron (NM_170646, intron 3 of 13)	-5367	NM_057349	41062	Dm.7093	NM_057349		pyd	CG11782|CG11962|CG12409|CG31349|CG43140|CG9729|CG9731|CG9763|CT36877|DZO-1|Dmel\CG43140|Dmel_CG31349|Dmel_CG9731|Pch|Pyd|Pyd/ZO-1|Tamou|ZO-1|ZO1|dzo-1|pyd(Z01)|tam|xvt	polychaetoid	protein-coding
Elba3_ChIPnexus_peak_11523	chr3R	24467397	24467519	+	181	NA	exon (NM_001038985, exon 3 of 3)	exon (NM_001038985, exon 3 of 3)	1155	NM_001038985	43389	Dm.18666	NM_001038985		CG14062	Dmel\CG14062|LP23408p	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_6155	chr3L	5129369	5129481	+	181	NA	promoter-TSS (NM_139693)	promoter-TSS (NM_139693)	-33	NM_139693	38602	Dm.15637	NM_139693		CG10674	Dmel\CG10674	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_5128c	chr2R	18932220	18932803	+	181	NA	intron (NM_001299823, intron 2 of 3)	intron (NM_001299823, intron 2 of 3)	-1120	NM_079092	37655	Dm.5605	NM_079092		twi	CG2956|DTwist|Dmel\CG2956|EC9|TWI|Tw|Twi|Twist|bHLHb17|dip5	twist	protein-coding
Elba3_ChIPnexus_peak_1304	chr2L	10265227	10265368	+	181	NA	promoter-TSS (NM_135520)	promoter-TSS (NM_135520)	-39	NM_135520	34372	Dm.6171	NM_135520		Mob3	CG4946|DMob3|Dmel\CG4946|Dmob3|dmob3	MOB kinase activator 3	protein-coding
Elba3_ChIPnexus_peak_7589	chr3L	16997215	16997371	+	181	NA	intron (NM_001275048, intron 1 of 6)	intron (NM_001275048, intron 1 of 6)	-1833	NM_140686	39902	Dm.2243	NM_140686		CG3764	Dmel\CG3764	CG3764	protein-coding
Elba3_ChIPnexus_peak_14150a	chrX	17208257	17208598	+	181	NA	promoter-TSS (NM_078662)	promoter-TSS (NM_078662)	-187	NM_001272712	32723	Dm.2611	NM_078662		B-H2	B|BH2|Bar|Bar-H2|BarH|Barh2|CG5488|Dmel\CG5488|bar-h2	BarH2	protein-coding
Elba3_ChIPnexus_peak_10565a	chr3R	15833432	15833882	+	180	NA	intron (NM_001275821, intron 1 of 5)	intron (NM_001275821, intron 1 of 5)	577	NM_079685	42380	Dm.33425	NM_079685		Hs6st	CG11683|CG17188|CG18533|CG4451|DmHs6st|Dmel\CG4451|dHS6ST|hs6st	Heparan sulfate 6-O-sulfotransferase	protein-coding
Elba3_ChIPnexus_peak_3027b	chr2R	3269306	3269591	+	180	NA	promoter-TSS (NM_001043064)	promoter-TSS (NM_001043064)	-44	NM_001273835	35652	Dm.2832	NM_078925		Dscam1	43Bc|CG17800|CT39257|DSCAM|DScam|DmDscam|Dm_2R:13579|Dm_2R:13612|Dmel\CG17800|DsCam|Dscam|Dscam-hv|Dsm|FBgn0033159|Neu1|dScam|dscam|l(2)05518|l(2)43Bc|p270	Down syndrome cell adhesion molecule 1	protein-coding
Elba3_ChIPnexus_peak_9774	chr3R	9532029	9532139	+	180	NA	promoter-TSS (NM_142051)	promoter-TSS (NM_142051)	-395	NM_142051	41680	Dm.2905	NM_142051		Adgf-C	ADGF-C|AdgfC|CG9345|Dmel\CG9345|adgfc	Adenosine deaminase-related growth factor C	protein-coding
Elba3_ChIPnexus_peak_3203b	chr2R	4611696	4612065	+	180	NA	promoter-TSS (NR_048066)	promoter-TSS (NR_048066)	117	NM_001299281	35864	Dm.3644	NM_165622		gcl	CG8411|Dmel\CG8411|GCL|Gcl|gcl-1	germ cell-less	protein-coding
Elba3_ChIPnexus_peak_12664c	chrX	3614721	3615104	+	180	NA	intron (NM_001272292, intron 1 of 7)	intron (NM_001272292, intron 1 of 7)	872	NM_001144682	318206	Dm.7071	NM_130717		Tlk	BEST:GH17330|BcDNA:GH07910|CG12462|CG2829|CG32781|CG32782|CG33219|CG34412|Dmel\CG34412|Dmel_CG32781|Dmel_CG32782|EP(X)1408|EP(X)1413|EP1408|EP1413|GH17330|TLK|anon-WO03040301.114|anon-WO03040301.116|dtlk|l(1)G0054|tlk	Tousled-like kinase	protein-coding
Elba3_ChIPnexus_peak_11167b	chr3R	20630743	20631141	+	180	NA	promoter-TSS (NM_143031)	promoter-TSS (NM_143031)	39	NM_143031	42954	Dm.7244	NM_143031		polybromo	BAF180|Bap180|CG11375|Dmel\CG11375|PB|POLYBROMO|Pb|Polybromo|anon-WO0140519.158|baf180|bap180	polybromo	protein-coding
Elba3_ChIPnexus_peak_2228	chr2L	18974622	18974781	+	180	NA	promoter-TSS (NM_136080)	promoter-TSS (NM_136080)	-9	NM_001299149	35157		NM_136080		CG10431	Dmel\CG10431|dmCG10431	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_1671a	chr2L	13191265	13191544	+	180	NA	promoter-TSS (NM_135767)	promoter-TSS (NM_135767)	575	NM_001259089	34713	Dm.10738	NM_135766		CG16974	CT35580|Dmel\CG16974|Dromel_CG16974_FBtr0080489_mORF	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_12982b	chrX	6737904	6738092	+	180	NA	promoter-TSS (NM_001169211)	promoter-TSS (NM_001169211)	-44	NM_132131	31628		NM_132131		CG14435	Dmel\CG14435	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_5260b	chr2R	19921734	19922202	+	180	NA	promoter-TSS (NM_057734)	promoter-TSS (NM_057734)	220	NM_138029	37838	Dm.7321	NM_138029		MAN1	BcDNA:LD24895|CG3167|Dmel\CG3167|dMAN1|dMan1	MAN1	protein-coding
Elba3_ChIPnexus_peak_6027b	chr3L	3848709	3849022	+	179	NA	intron (NM_168042, intron 1 of 5)	intron (NM_168042, intron 1 of 5)	2659	NM_001274451	38451	Dm.6063	NM_079183		Awh	CG1072|Dmel\CG1072|awh|l(3)63Ea|l(3)63Ea/Awh|l(3)64Ea|l(3)SH9|l63Ea	Arrowhead	protein-coding
Elba3_ChIPnexus_peak_11277	chr3R	21320804	21320951	+	179	NA	promoter-TSS (NM_001276029)	promoter-TSS (NM_001276029)	6	NM_206572	2768686	Dm.19506	NM_206572		CG33494	BcDNA:LP10657|Dmel\CG33494	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_9457	chr3R	6643501	6643651	+	179	NA	TTS (NM_141764)	TTS (NM_141764)	2566	NM_141764	41300	Dm.7743	NM_141764		CG4089	Dmel\CG4089	CG4089	protein-coding
Elba3_ChIPnexus_peak_8313	chr3L	22766106	22766215	+	179	NA	promoter-TSS (NM_001170025)	promoter-TSS (NM_001170025)	-476	NM_168963	40495	Dm.31157	NM_168961		SPoCk	CG14449|CG32451|CG7651|Dmel\CG32451|SPoCK|anon-WO0118547.249	Secretory Pathway Calcium atpase	protein-coding
Elba3_ChIPnexus_peak_1250a	chr2L	9953997	9954277	+	179	NA	promoter-TSS (NM_135487)	promoter-TSS (NM_135487)	44	NM_001298858	34323	Dm.6223	NM_135486		CG13126	Dmel\CG13126|anon-WO0118547.208	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_12982a	chrX	6737904	6738092	+	179	NA	promoter-TSS (NM_001169211)	promoter-TSS (NM_001169211)	-44	NM_132131	31628		NM_132131		CG14435	Dmel\CG14435	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_10808b	chr3R	17844823	17845003	+	179	NA	promoter-TSS (NM_142743)	promoter-TSS (NM_142743)	-7	NM_142743	42586	Dm.11391	NM_142743		CG6439	Dmel\CG6439|FBgn0038922|Idh	CG6439	protein-coding
Elba3_ChIPnexus_peak_3911	chr2R	9458549	9458720	+	179	NA	TTS (NM_137045)	TTS (NM_137045)	1415	NM_137045	36511	Dm.605	NM_137045		CG42807	CG13335|CG6183|Dmel\CG42807|Dmel_CG13335	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_3794b	chr2R	8767725	8767960	+	179	NA	promoter-TSS (NM_078998)	promoter-TSS (NM_078998)	53	NM_057261	36420	Dm.1590	NM_057261		AspRS	Aats-Asp|Aats-asp|CG3821|DRS|Dmel\CG3821|aats-asp|anon-EST:Liang-2.49|cDNA1|clone 2.49|l(2)49Db|l(2)k04508|l(2)v27|l(2)vr1|poney|vr1	Aspartyl-tRNA synthetase	protein-coding
Elba3_ChIPnexus_peak_1261a	chr2L	10002425	10002655	+	179	NA	5' UTR (NM_135491, exon 2 of 6)	5' UTR (NM_135491, exon 2 of 6)	196	NM_135491	34331		NM_135491		SoYb	CG31755|CG5831|Dmel\CG31755	Sister of Yb	protein-coding
Elba3_ChIPnexus_peak_9094	chr3R	4102894	4103317	+	178	NA	promoter-TSS (NM_169213)	promoter-TSS (NM_169213)	-669	NM_169213	40975		NM_169213		ato	ATO|At|Ato|CG7508|Dmel\CG7508|ato1|ato[Dm]|bHLHa10	atonal	protein-coding
Elba3_ChIPnexus_peak_1884	chr2L	15444167	15444447	+	178	NA	Intergenic	Intergenic	2706	NR_124282	19835570		NR_124282		CR44862	Dmel\CR44862	ncRNA	ncRNA
Elba3_ChIPnexus_peak_8957a	chr3R	2949260	2949808	+	178	NA	promoter-TSS (NM_141437)	promoter-TSS (NM_141437)	-74	NM_001275400	40850	Dm.33420	NM_079526		Alh	AF10|CG1070|Dalf|Dmel\CG1070|anon-WO0118547.226|dAF10|l(3)84Be|l(3)g2|l(3)g5|l(3)j13A6|l(3)j8C8|l(3)j8c8|l(3)r13|l(3j8C8|stk	Alhambra	protein-coding
Elba3_ChIPnexus_peak_1813	chr2L	14657463	14657575	+	178	NA	intron (NM_001144354, intron 1 of 10)	intron (NM_001144354, intron 1 of 10)	31821	NM_001144354	34850	Dm.2714	NM_078843		osp	BG:DS01486.5|BG:DS01486.7|BG:DS07721.2|CG3479|Dmel\CG3479|alw|anon-WO02059370.75|l(2)rJ571|v(2)rJ571	outspread	protein-coding
Elba3_ChIPnexus_peak_13652	chrX	12793918	12794050	+	178	NA	exon (NM_132608, exon 1 of 2)	exon (NM_132608, exon 1 of 2)	1163	NM_132608	32239	Dm.4510	NM_132608		CG32649	CG4410|Dmel\CG32649	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_8354	chr3L	23081106	23081257	+	178	NA	Intergenic	Intergenic	7390	NM_168984	43864	Dm.1411	NM_143697		RpL10	BcDNA:LD24589|CG17521|DQM|Dmel\CG17521|L10|Qm|Rp L10|anon-EST:Posey179|qm	Ribosomal protein L10	protein-coding
Elba3_ChIPnexus_peak_7909b	chr3L	19984622	19985422	+	178	NA	promoter-TSS (NM_079450)	promoter-TSS (NM_079450)	35	NM_001300195	40187	Dm.6656	NM_140910		CG7646	BcDNA:RH69723|Dmel\CG7646|anon-EST:Posey160	CG7646	protein-coding
Elba3_ChIPnexus_peak_4430	chr2R	13405660	13405756	+	178	NA	promoter-TSS (NM_137380)	promoter-TSS (NM_137380)	-17	NM_137379	36975	Dm.19949	NM_137379		APC10	Apc10|CG11419|Dmel\CG11419	Anaphase Promoting Complex subunit 10	protein-coding
Elba3_ChIPnexus_peak_9312b	chr3R	5536721	5537244	+	178	NA	promoter-TSS (NM_141674)	promoter-TSS (NM_141674)	118	NM_079571	41180	Dm.2455	NM_079571		dmt	0481/03|CG8374|Dmel\CG8374|Dmt|anon-WO0118547.317|aul|s048103	dalmatian	protein-coding
Elba3_ChIPnexus_peak_12561	chrX	2218188	2218323	+	178	NA	TTS (NM_130642)	TTS (NM_130642)	1562	NM_130642	31218	Dm.26437	NM_130642		CG14050	Dmel\CG14050|EG:BACH48C10.1|H48C10.1	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_671c	chr2L	5920937	5921339	+	178	NA	exon (NM_135124, exon 18 of 18)	exon (NM_135124, exon 18 of 18)	2515	NM_135126	33822	Dm.7508	NM_135126		CG9016	BcDNA:AT19175|Dmel\CG9016|NEST:bs09a09|NEST:bs20d08|NEST:bs24f02|NEST:bs36a03|bs03c03.y1|bs05g03.y1|bs07e11.y1|bs09c06.y1|bs10d11.y1|bs10f09.y1|bs13h06.y1|bs14b11.y1|bs16c10.y1|bs16d01.y1|bs18b05.y1|bs19d06.y1|bs20d08.y1|bs21a02.y1|bs22a02.y1|bs24f02.y1|bs25d03.y1|bs27b06.y1|bs28b03.y1|bs29e04.y1|bs29f11.y1|bs36f07.y1	CG9016	protein-coding
Elba3_ChIPnexus_peak_12515b	chrX	1988073	1988690	+	178	NA	TTS (NM_001272243)	TTS (NM_001272243)	114	NM_057782	45278	Dm.5129	NM_057782		csw	19-106|CG3954|CSW|Csw|Csw/Shp2|Dmel\CG3954|E(sev)1A|EG:BACN25G24.2|SHP-2|Shp-2|Shp2/csw|anon-WO03040301.207|anon-WO03040301.209|anon-WO03040301.219|csw/SHP-2|l(1)2Db|l(1)2Dd|l(1)G0170|l(1)GA114|l(1)csw	corkscrew	protein-coding
Elba3_ChIPnexus_peak_2596a	chr2L	21756741	21757204	+	178	NA	intron (NM_001273749, intron 1 of 10)	intron (NM_001273749, intron 1 of 10)	494	NM_136276	35425	Dm.484	NM_136276		step	CG11628|CG11633|CYH1|Dmel\CG11628|GPH|GRP1|GRP1/cytohesin 1|Grp1|Step|cytohesin/GRP1|l(2)SH0323|l(2)SH2 0323|l(2)k08110|stepk	steppke	protein-coding
Elba3_ChIPnexus_peak_10692b	chr3R	17008976	17009205	+	178	NA	intron (NM_001104385, intron 1 of 8)	intron (NM_001104385, intron 1 of 8)	2527	NM_001043271	42515	Dm.16656	NM_080509		SNF4Agamma	0050/42|0127/19|AMPK&ggr|AMPK-&ggr|AMPKgamma|AMPgamma|CG17299|CG5806|Dmel\CG17299|EP3015b|FBgn0025803|SNF4|SNF4A|SNF4A-gamma|SNF4Ag|SNF4a|SNF4gamma|Snfg|Snfgamma|anon-WO0118547.338|anon-WO0118547.575|anon-WO0257455.21|l(3)S005042|l(3)S012719|loe|loeI|snf4	SNF4/AMP-activated protein kinase gamma subunit	protein-coding
Elba3_ChIPnexus_peak_6584	chr3L	9344720	9344895	+	177	NA	TTS (NM_140042)	TTS (NM_140042)	2098	NM_140042	39064	Dm.20049	NM_140042		PGRP-LF	CG4437|Dmel\CG4437|PGRP-like|PGRPLF|anon-WO0118547.581|pgrp-lf	Peptidoglycan recognition protein LF	protein-coding
Elba3_ChIPnexus_peak_8674a	chr3R	1057188	1057764	+	177	NA	promoter-TSS (NM_141262)	promoter-TSS (NM_141262)	455	NM_001275347	53566	Dm.1067	NM_080258		Kat60	CG10229|Dm-Kat60|DmCG10229|Dmel\CG10229|Katanin-60|kat60|katanin-60|katanin60-dm	Katanin 60	protein-coding
Elba3_ChIPnexus_peak_6089a	chr3L	4259150	4259464	+	177	NA	promoter-TSS (NM_139623)	promoter-TSS (NM_139623)	-123	NM_139623	38519	Dm.3585	NM_139623		CG1309	Dmel\CG1309	CG1309	protein-coding
Elba3_ChIPnexus_peak_4103	chr2R	10850743	10850892	+	177	NA	promoter-TSS (NM_001043080)	promoter-TSS (NM_001043080)	20	NM_001299508	36673	Dm.6249	NM_137165		ckn	BcDNA:GM06913|CG12424|Dmel\CG12424	caskin	protein-coding
Elba3_ChIPnexus_peak_13084	chrX	7586476	7586732	+	177	NA	intron (NM_001272383, intron 1 of 5)	intron (NM_001272383, intron 1 of 5)	2347	NM_001272382	31678	Dm.31076	NM_078516		CHES-1-like	CG12690|Ches-1-like|Ches1|Dmches-1|Dmel\CG12690|FoxN|anon-EST:Posey7|ches1	Checkpoint suppressor 1-like	protein-coding
Elba3_ChIPnexus_peak_13854	chrX	15343547	15343707	+	177	NA	promoter-TSS (NM_078609)	promoter-TSS (NM_078609)	289	NM_132795	32470	Dm.20482	NM_132795		Scamp	BcDNA:GM04934|CG9195|Dmel\CG9195|SCAMP|Sc|anon-EST:fe1F7|dmSC|dmSCAMP	scamp	protein-coding
Elba3_ChIPnexus_peak_9260a	chr3R	5253922	5254333	+	177	NA	promoter-TSS (NM_001043230)	promoter-TSS (NM_001043230)	-156	NM_001043230	44258	Dm.6913	NM_169280		ps	BcDNA:RE47781|CG16765|CG16776|CG16777|CG18509|CG42670|CG8144|Dmel\CG42670|Dmel_CG16765|Dmel_CG16777|EP(3)3406|NOVA1|PS|cg8144|l(3)10615	pasilla	protein-coding
Elba3_ChIPnexus_peak_5502b	chr3L	130955	131572	+	177	NA	promoter-TSS (NM_080382)	promoter-TSS (NM_080382)	308	NR_133140	26067135		NR_133140		CR45805	Dmel\CR45805	ncRNA	ncRNA
Elba3_ChIPnexus_peak_6642	chr3L	9672088	9672384	+	177	NA	promoter-TSS (NM_140086)	promoter-TSS (NM_140086)	-33	NM_168357	39122	Dm.1919	NM_168356		fry	CG14171|CG32045|CG6774|CG6780|Dmel\CG32045|Fry|RE-B|SS3-7|l(3)02240|yeti	furry	protein-coding
Elba3_ChIPnexus_peak_9217c	chr3R	5046148	5046684	+	177	NA	intron (NM_169258, intron 3 of 12)	intron (NM_169258, intron 3 of 12)	6146	NM_169260	41094	Dm.1115	NM_079561		pum	CG9755|CG9763|Dmel\CG9755|EP(3)0883|PKL|PUM|Pum|anon-WO0172774.19|bem|fs(3)02003|l(3)01688|ova|ovt|pkl	pumilio	protein-coding
Elba3_ChIPnexus_peak_9091b	chr3R	4095557	4095774	+	177	NA	promoter-TSS (NM_141520)	promoter-TSS (NM_141520)	-47	NM_141520	40974	Dm.1101	NM_141520		CG9630	DmRH16|Dmel\CG9630|cg9630	CG9630	protein-coding
Elba3_ChIPnexus_peak_11386b	chr3R	22738315	22738672	+	177	NA	5' UTR (NM_079799, exon 1 of 5)	5' UTR (NM_079799, exon 1 of 5)	115	NM_079799	43236	Dm.12680	NM_079799		Ets97D	CG6338|D-Elg|D-elg|DELG|Delg|Dmel\CG6338|Elg|Ets|d-elg|delg|elg|tne|tny	Ets at 97D	protein-coding
Elba3_ChIPnexus_peak_405	chr2L	3514760	3514888	+	177	NA	promoter-TSS (NM_134942)	promoter-TSS (NM_134942)	-48	NM_001273069	33573	Dm.6328	NM_134942		CG17593	Dmel\CG17593	uncharacterized protein	protein-coding
Elba3_ChIPnexus_peak_10107a	chr3R	12076855	12077152	+	177	NA	intron (NM_169709, intron 1 of 1)	intron (NM_169709, intron 1 of 1)	8465	NM_169709	53562	Dm.1728	NM_080255		tara	5472|CG6889|Dmel\CG6889|EP(3)3463|Tara|anon-WO0257455.25|l(3)03881|l(3)j1C5|l(3)jlC5	taranis	protein-coding
Elba3_ChIPnexus_peak_11582	chr3R	24941952	24942162	+	176	NA	promoter-TSS (NM_143412)	promoter-TSS (NM_143412)	-56	NM_143412	43438	Dm.4449	NM_143412		Atg14	CG11877|Dmel\CG11877	Autophagy-related 14	protein-coding
Elba3_ChIPnexus_peak_4361	chr2R	12743969	12744348	+	176	NA	promoter-TSS (NR_048130)	promoter-TSS (NR_048130)	11	NM_143801	47906	Dm.20293	NM_143801		Dek	CG593|CG5935|DEK|Dmel\CG5935|EG:EG0003.6|anon-WO0172774.191|anon-WO0172774.192|anon-WO0172774.194|dDEK|dek|l(2)04154|l(2)k09907|lincRNA.S2954	Dek	protein-coding
Elba3_ChIPnexus_peak_5958	chr3L	3302811	3303105	+	176	NA	promoter-TSS (NM_139544)	promoter-TSS (NM_139544)	154	NM_139543	38406	Dm.6486	NM_139543		CG14968	Dmel\CG14968|anon-WO0107627.1|anon-WO0107627.2|anon-WO0107627.3	uncharacterized protein	protein-coding
