PeakID (cmd=annotatePeaks.pl /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba2_ChIPnexus/Elba2_ChIPnexus_q10_narrowPeak.bed dm3 -genomeOntology /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba2_ChIPnexus/ -annStats /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba2_ChIPnexus/Elba2_ChIPnexus_q10_narrowPeak_stat.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Elba2_ChIPnexus_peak_390	chr2L	13836527	13836694	+	165	NA	intron (NM_165067, intron 1 of 7)	intron (NM_165067, intron 1 of 7)	1046	NM_165067	34803	Dm.1977	NM_078838		CenG1A	AGAP|BG:DS08220.1|CG16866|CG16867|CG31811|CG7982|Dmel\CG31811|cenG|cenG1A|cenG1a|ceng1A	Centaurin gamma 1A	protein-coding
Elba2_ChIPnexus_peak_215	chr2L	7874108	7874231	+	165	NA	exon (NM_135316, exon 4 of 5)	exon (NM_135316, exon 4 of 5)	-1802	NR_124140	19834812		NR_124140		CR45364	Dmel\CR45364|lincRNA.73	ncRNA	ncRNA
Elba2_ChIPnexus_peak_260	chr2L	9494828	9494939	+	165	NA	promoter-TSS (NM_001169449)	promoter-TSS (NM_001169449)	-7	NM_001298852	34264	Dm.6865	NM_078800		Gdi	CG4422|Dmel\CG4422|GDI|GdI|N7-3|dGDI|l(2)N7-3|lincRNA.S746|rab GDI	GDP dissociation inhibitor	protein-coding
Elba2_ChIPnexus_peak_2320b	chr3R	9806821	9806972	+	164	NA	intron (NM_169566, intron 2 of 8)	intron (NM_169566, intron 2 of 8)	2189	NM_142069	41704	Dm.10784	NM_142068		rdx	0869/09|BEST:GM07940|CG10235|CG12537|CG9924|D-SPOP|Dmel\CG12537|Dmel_CG9924|Dromel_CG9924_FBtr0082871_rdx_mORF|HIB|Hib|Rdx|SPOP|Spop|anon-WO0118547.577|hib|l(3)03477|l(3)2004|l(3)88Aa|l(3)A6|l(3)S086909|l(3)SG40|l(3)dsl-6|l(3)dsl6|l(3)j1D1|l(3)j4C7|mei-P19	roadkill	protein-coding
Elba2_ChIPnexus_peak_2301	chr3R	8794016	8794133	+	164	NA	promoter-TSS (NM_001275583)	promoter-TSS (NM_001275583)	-640	NM_169482	41587	Dm.16929	NM_141983		grsm	BcDNA:LD41548|CG7340|Dmel\CG7340|granny-smith|l(3)c00064	granny smith	protein-coding
Elba2_ChIPnexus_peak_589	chr2L	21864310	21864438	+	164	NA	TTS (NR_124423)	TTS (NR_124423)	1917	NR_124423	19836161		NR_124423		CR44918	Dmel\CR44918	ncRNA	ncRNA
Elba2_ChIPnexus_peak_3135	chrX	9059287	9059469	+	163	NA	promoter-TSS (NM_001298110)	promoter-TSS (NM_001298110)	-618	NM_001298110	45775	Dm.3139	NM_143765		mei-P26	AF145661|BcDNA:GH10646|CG12218|Dmel\CG12218|MEI-P26|Mei-P26|mei-p26	meiotic P26	protein-coding
Elba2_ChIPnexus_peak_632	chr2R	1127808	1127910	+	162	NA	intron (NM_001316406, intron 4 of 19)	intron (NM_001316406, intron 4 of 19)	10668	NM_001316406	35483	Dm.12140	NM_001103722		Nipped-A	41Ah|CG10549|CG2905|CG33554|Dmel\CG33554|GroupV|Nip-A|NipA|Nipped A|Nipped[A]|TRA1|TRRAP|Tra-1|Tra1|dTRRAP|dTra1|dmTRRAP|l(2)41Ah|l(2)C123|l(2)EMS34-12|tra1	Nipped-A	protein-coding
Elba2_ChIPnexus_peak_2289	chr3R	8251990	8252149	+	162	NA	promoter-TSS (NM_141938)	promoter-TSS (NM_141938)	-231	NM_141938	41528	Dm.12646	NM_141938		NANS	CG5232|DmSAS|Dmel\CG5232|Neu5Ac|SAS|Sas|sas	N-acetylneuraminic acid synthase	protein-coding
Elba2_ChIPnexus_peak_2946	chrX	301603	301726	+	162	NA	intron (NM_001144667, intron 2 of 2)	intron (NM_001144667, intron 2 of 2)	-2090	NM_057275	30983	Dm.1705	NM_057275		l(1)sc	AS-C T3|AS-T3|ASC-T3|CG3839|Dmel\CG3839|EG:198A6.2|L'Sc|L'sc|L(1)sc|T3|ascT3|bHLHc28|l'sc|l(1)1Ba|l-sc|l[1]sc|lsc|sc/T3	lethal of scute	protein-coding
Elba2_ChIPnexus_peak_771	chr2R	5466134	5466230	+	161	NA	promoter-TSS (NM_001103774)	promoter-TSS (NM_001103774)	-228	NR_133109	26067567		NR_133109		CR46257	Dmel\CR46257	ncRNA	ncRNA
Elba2_ChIPnexus_peak_773	chr2R	5481605	5481695	+	161	NA	promoter-TSS (NM_136663)	promoter-TSS (NM_136663)	100	NM_136663	35993	Dm.3536	NM_136663		CG1902	Dmel\CG1902	CG1902	protein-coding
Elba2_ChIPnexus_peak_1989	chr3L	23681043	23681171	+	161	NA	intron (NM_001043162, intron 7 of 7)	intron (NM_001043162, intron 7 of 7)	3661	NR_125056	19835017		NR_125056		CR45174	Dmel\CR45174	ncRNA	ncRNA
Elba2_ChIPnexus_peak_2424	chr3R	12759287	12759398	+	160	NA	5' UTR (NM_080157, exon 1 of 5)	5' UTR (NM_080157, exon 1 of 5)	622	NM_001316543	47763	Dm.1763	NM_080157		Abd-B	9|ABD-B|ABDB|Abd B|Abd-b|Abd0B|AbdB|AbdB(CA)[[26]]|AbdB-I|AbdB-II|AbdBm|Abdb|AdbB|BX-C|CG10291|CG11648|DROABDB|DmAbdB|Dmel\CG11648|Droabdb|FAB|Fab-6|Fab-7|Fab-8|Fab7|IAB 5|IAB5|IAB7|IAB8|Iab-7|MCP|Mc|Mcp|Sab|Tab|Uab-5[Sab]|abd-B|abdB|bex|iab|iab-5|iab-6|iab-7|iab-8|iab5|iab6|iab7|iab8|iab8.9|iab9|l(3)89Ed|pH189|tuh-3|twig	Abdominal B	protein-coding
Elba2_ChIPnexus_peak_3070	chrX	6738339	6738471	+	160	NA	promoter-TSS (NM_001169211)	promoter-TSS (NM_001169211)	31	NM_132132	31629	Dm.17643	NM_132132		CG4557	AAF46211|Dmel\CG4557	CG4557	protein-coding
Elba2_ChIPnexus_peak_990	chr2R	11904567	11904646	+	159	NA	promoter-TSS (NM_137235)	promoter-TSS (NM_137235)	53	NM_137234	36767	Dm.9139	NM_137234		CG8397	Dmel\CG8397	CG8397	protein-coding
Elba2_ChIPnexus_peak_1403	chr3L	4102429	4102572	+	159	NA	promoter-TSS (NM_168057)	promoter-TSS (NM_168057)	-116	NM_168057	38487	Dm.7317	NM_139600		CG14995	CT34848|Dmel\CG14995|NEST:bs15f01|NEST:bs17f06|anon-WO0140519.252|bs17f06.y1	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_708	chr2R	3541309	3541411	+	159	NA	promoter-TSS (NM_058125)	promoter-TSS (NM_058125)	99	NM_058125	35701	Dm.3425	NM_058125		Rpt1	1341|CG1341|Dm_Rpt1|Dmel\CG1341|Dmp48B|Q7KMQ0_DROME|S7|anon-WO0118547.90|dRpt1|l(2)05643|l(2)43Ed|p48B	Regulatory particle triple-A ATPase 1	protein-coding
Elba2_ChIPnexus_peak_2669	chr3R	21676818	21677040	+	159	NA	promoter-TSS (NM_143997)	promoter-TSS (NM_143997)	84	NM_143997	50075	Dm.5900	NM_143997		CG14545	BcDNA:RE55691|Dmel\CG14545	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_2113	chr3R	2863421	2863587	+	158	NA	promoter-TSS (NR_125092)	promoter-TSS (NR_125092)	-96	NR_125092	19835626		NR_125092		CR44933	Dmel\CR44933|lincRNA.702	ncRNA	ncRNA
Elba2_ChIPnexus_peak_175	chr2L	6677593	6677683	+	158	NA	promoter-TSS (NM_135219)	promoter-TSS (NM_135219)	-13	NM_001273216	33938	Dm.4529	NM_135219		Nse1	CG11329|Dmel\CG11329|EST2|GM14348|NSE1|anon-WO0118547.82	Non-SMC element 1	protein-coding
Elba2_ChIPnexus_peak_1640	chr3L	12687737	12687887	+	158	NA	intron (NM_168505, intron 1 of 4)	intron (NM_168505, intron 1 of 4)	1073	NM_001274849	39441		NM_079323		mirr	CG10601|DH1|De1|De3|Dmel\CG10601|Group F|IRO-C|Iro|Iro-C|IroC|MIRR|Mirr|Mrr|Sai|cre|crep|group F|iro|iro-C|l(3)69Ca|l(3)69Da|l(3)6D1|l(3)A5-3-42|mir|mrr	mirror	protein-coding
Elba2_ChIPnexus_peak_1957	chr3L	21834167	21834285	+	158	NA	promoter-TSS (NM_141111)	promoter-TSS (NM_141111)	72	NM_001275267	40434	Dm.11155	NM_141111		P5CDh1	CG7145|DmP5CDh1|Dmel\CG7145|P5CDh	delta-1-Pyrroline-5-carboxylate dehydrogenase 1	protein-coding
Elba2_ChIPnexus_peak_1636	chr3L	12602523	12602677	+	158	NA	promoter-TSS (NM_079322)	promoter-TSS (NM_079322)	-131	NM_079322	39440	Dm.2873	NM_079322		caup	CG10605|Caup|Dmel\CG10605|IRO-C|Iro|Iro-C|IroC|iro|iro-C	caupolican	protein-coding
Elba2_ChIPnexus_peak_1960	chr3L	21873771	21873907	+	157	NA	intron (NM_206423, intron 1 of 9)	intron (NM_206423, intron 1 of 9)	1162	NM_079484	40436	Dm.2502	NM_079484		mub	CG7437|Dmel\CG7437|MRE17|MUB|Mub|anon-WO0172774.33|anon-WO0172774.35|anon-WO0172774.36|anon-WO0172774.37|l(3)04093|l(3)j6B10|l(3)j8B3	mushroom-body expressed	protein-coding
Elba2_ChIPnexus_peak_3017	chrX	3598379	3598515	+	157	NA	TTS (NM_080324)	TTS (NM_080324)	2557	NR_123783	19835021		NR_123783		CR45102	Dmel\CR45102|RE64691	ncRNA	ncRNA
Elba2_ChIPnexus_peak_1329	chr3L	1637307	1637391	+	157	NA	TTS (NM_139379)	TTS (NM_139379)	263	NM_001274341	38196	Dm.2317	NM_057710		nSyb	CG17248|Dmel\CG17248|Dn-syb|N-SYB|N-Syb|N-syb|NSYB|Nsyb|SYB|Syb|Syb62A|n-Syb|n-syb|nSYB|nsyb|syb	neuronal Synaptobrevin	protein-coding
Elba2_ChIPnexus_peak_258b	chr2L	9453117	9453303	+	156	NA	intron (NM_001273362, intron 2 of 4)	intron (NM_001273362, intron 2 of 4)	3380	NM_078799	34263	Dm.4492	NM_078799		numb	CG3779|Dmel\CG3779|N7-1|Nb|Numb|d-numb|dNumb|l(2)03235|l(2)3235|l(2)s2201|nb|numbs	numb	protein-coding
Elba2_ChIPnexus_peak_1725	chr3L	15164809	15164934	+	156	NA	Intergenic	Intergenic	-8143	NM_140501	39657	Dm.20085	NM_140501		CG7011	Dmel\CG7011	CG7011	protein-coding
Elba2_ChIPnexus_peak_2040	chr3R	565241	565402	+	156	NA	promoter-TSS (NM_001202238)	promoter-TSS (NM_001202238)	16	NM_001202238	40589	Dm.1062	NM_058085		tacc	CG9765|D-TACC|D-tacc|DTACC|Dmel\CG9765|TACC|TACCdm|acc|d-tacc|dTACC|dtacc	transforming acidic coiled-coil protein	protein-coding
Elba2_ChIPnexus_peak_3320	chrX	16680591	16680696	+	155	NA	promoter-TSS (NM_001298423)	promoter-TSS (NM_001298423)	398	NM_132933	32663	Dm.186	NM_132933		CG9609	Dmel\CG9609	CG9609	protein-coding
Elba2_ChIPnexus_peak_2056	chr3R	941133	941266	+	155	NA	Intergenic	Intergenic	-6299	NM_001259995	12798230	Dm.38892	NM_001259995		CG43131	Dmel\CG43131	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_3350	chrX	17664315	17664379	+	155	NA	intron (NM_001298461, intron 1 of 3)	intron (NM_001298461, intron 1 of 3)	1745	NM_001298461	32757		NM_133014		unc-4	CG6269|DPHD-1|Dmel\CG6269|Dunc-4|Unc4	unc-4	protein-coding
Elba2_ChIPnexus_peak_114	chr2L	5009369	5009548	+	154	NA	TTS (NM_001144319)	TTS (NM_001144319)	262	NM_175969	33721	Dm.1559	NM_175969		Rtnl1	142893_at|CG18623|CG33113|CG8895|Dmel\CG33113|G9|Retl1|Rtn1|Rtnl-1|rtnl1	Reticulon-like1	protein-coding
Elba2_ChIPnexus_peak_3385	chrX	19436982	19437101	+	154	NA	intron (NM_001298514, intron 2 of 6)	intron (NM_001298514, intron 2 of 6)	4474	NM_001298513	32943		NM_134474		CG32532	CG14201|CG14202|CG14203|Dmel\CG32532	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_1589	chr3L	11239488	11239640	+	154	NA	promoter-TSS (NR_124876)	promoter-TSS (NR_124876)	-489	NR_124876	19835946		NR_124876		CR44713	Dmel\CR44713	ncRNA	ncRNA
Elba2_ChIPnexus_peak_2904	chrU	5294528	5294625	+	154	NA	Intergenic	Intergenic	-119747	NR_026600	7354439		NR_026600		Su(Ste):CR42406	CR42406|Dmel\CR42406|RR42186	ncRNA	ncRNA
Elba2_ChIPnexus_peak_1730	chr3L	15268879	15268956	+	154	NA	Intergenic	Intergenic	-23141	NM_001104139	39660	Dm.27147	NM_001104139		Best4	CG7259|CT22395|Dmel\CG7259|dBest4|dbest4	Bestrophin 4	protein-coding
Elba2_ChIPnexus_peak_2338	chr3R	10152138	10152333	+	153	NA	promoter-TSS (NM_142099)	promoter-TSS (NM_142099)	176	NM_142098	41744	Dm.18763	NM_142098		Afti	CG8538|Dmel\CG8538|dAfti	Aftiphilin	protein-coding
Elba2_ChIPnexus_peak_1516	chr3L	8972007	8972070	+	153	NA	intron (NM_140017, intron 1 of 2)	intron (NM_140017, intron 1 of 2)	942	NM_140017	39029	Dm.13604	NM_140017		CG5644	Dmel\CG5644|anon-EST:Posey104	CG5644	protein-coding
Elba2_ChIPnexus_peak_487	chr2L	18708055	18708170	+	153	NA	promoter-TSS (NM_136058)	promoter-TSS (NM_136058)	487	NM_001299128	35129	Dm.2169	NM_058040		Faf2	CG10372|Dmel\CG10372|FFAF|Faf|GT#49	Fas-associated factor	protein-coding
Elba2_ChIPnexus_peak_2383	chr3R	11924051	11924195	+	153	NA	promoter-TSS (NM_001300425)	promoter-TSS (NM_001300425)	360	NM_169700	41955	Dm.7971	NM_169700		Mhcl	CG10218|CG10224|CG31045|DmPDZ|Dmel\CG31045|MHCL(PDZ)|Myo7A	Myosin heavy chain-like	protein-coding
Elba2_ChIPnexus_peak_1723	chr3L	15088246	15088344	+	153	NA	promoter-TSS (NM_140489)	promoter-TSS (NM_140489)	53	NM_140489	39644	Dm.4622	NM_140489		GlyRS	Aat-gly|Aats-gly|CG6778|Dmel\CG6778|GARS|GRS|Gars|dGars|gars|team	Glycyl-tRNA synthetase	protein-coding
Elba2_ChIPnexus_peak_3053	chrX	5565724	5565823	+	152	NA	promoter-TSS (NM_132015)	promoter-TSS (NM_132015)	72	NM_080005	44360	Dm.1839	NM_080005		Rab18	24639915|AAF46057|CG3129|DRABR4|DRabRP4|DmRab18|Dmel\CG3129|O18337|Rab-RP4|Rab-r4|Rab18/RP4|rab18	Rab18	protein-coding
Elba2_ChIPnexus_peak_1800	chr3L	17035827	17035954	+	152	NA	promoter-TSS (NM_001014589)	promoter-TSS (NM_001014589)	-7	NM_140697	39914	Dm.2030	NM_140697		Papst2	CG7853|Dmel\CG7853|PAPST2|dPAPST2	PAPS transporter 2	protein-coding
Elba2_ChIPnexus_peak_3300	chrX	16217087	16217240	+	152	NA	promoter-TSS (NM_001272678)	promoter-TSS (NM_001272678)	101	NM_001272676	32596	Dm.177	NM_132889		CG9917	Dmel\CG9917|anon-WO0140519.229	CG9917	protein-coding
Elba2_ChIPnexus_peak_1360	chr3L	2958217	2958306	+	152	NA	3' UTR (NM_001202109, exon 13 of 13)	3' UTR (NM_001202109, exon 13 of 13)	2788	NM_001038898	3885633	Dm.26329	NM_001038898		CG34025	BP1082|Dmel\CG34025|HDC08169	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_2096	chr3R	2251893	2252055	+	152	NA	intron (NM_169142, intron 1 of 7)	intron (NM_169142, intron 1 of 7)	-16674	NR_073986	14462439		NR_073986		CR44017	Dmel\CR44017	ncRNA	ncRNA
Elba2_ChIPnexus_peak_1582	chr3L	11119362	11119466	+	151	NA	intron (NM_140184, intron 1 of 6)	intron (NM_140184, intron 1 of 6)	2966	NM_140184	39255	Dm.1716	NM_140184		NaPi-III	CG42575|CG7628|CR32078|Dmel\CG42575|Dmel_CG7628|Dmel_CR32078|Dromel_CG7628_FBtr0076213_mORF|dPit	Na[+]-dependent inorganic phosphate cotransporter type III	protein-coding
Elba2_ChIPnexus_peak_1736	chr3L	15496076	15496140	+	151	NA	TTS (NM_140512)	TTS (NM_140512)	1886	NM_140512	39671	Dm.3221	NM_140512		CG7857	Dmel\CG7857|Q9VUN9|anon-Becker1	CG7857	protein-coding
Elba2_ChIPnexus_peak_2606	chr3R	19104556	19104715	+	150	NA	intron (NM_001275941, intron 2 of 9)	intron (NM_001275941, intron 2 of 9)	1943	NM_079736	42752	Dm.1293	NM_079736		orb	151666_s_at|CG10868|Dmel\CG10868|ORB|Oo18|Orb|Orb1|fs(3)00107|oo18	oo18 RNA-binding protein	protein-coding
Elba2_ChIPnexus_peak_1198	chr2R	19508997	19509113	+	150	NA	Intergenic	Intergenic	-4778	NM_176253	37737	Dm.750	NM_137967		Eglp2	Aqp17664|CG17664|Dmel\CG17664|Eglp 2	Entomoglyceroporin 2	protein-coding
Elba2_ChIPnexus_peak_1036	chr2R	13456180	13456258	+	150	NA	promoter-TSS (NM_137388)	promoter-TSS (NM_137388)	-18	NM_079052	36990	Dm.3323	NM_079052		POSH	155116_at|BEST:GM09451|CG4909|DPOSH|Dmel\CG4909|GM09451|dPOSH|l(2)k15815|posh	Plenty of SH3s	protein-coding
Elba2_ChIPnexus_peak_1410	chr3L	4194272	4194393	+	150	NA	promoter-TSS (NM_001259685)	promoter-TSS (NM_001259685)	-236	NM_001259685	38505	Dm.13593	NM_139612		CG43367	CG1295|CG1308|CG1332|Dmel\CG43367|Dmel_CG1295|Dmel_CG1308|Dmel_CG1332	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_1303	chr3L	753960	754098	+	150	NA	TTS (NM_079152)	TTS (NM_079152)	1460	NM_001274293	38090	Dm.5971	NM_138213		hng3	CG13897|Dmel\CG13897|anon-WO0118547.557	hinge3	protein-coding
Elba2_ChIPnexus_peak_3094	chrX	7502006	7502156	+	149	NA	Intergenic	Intergenic	-1100	NM_001144702	44540	Dm.1827	NM_080025		ct	BcDNA:GH10590|CG11387|CT|CUT|Ct|Cut|Dmel\CG11387|kf|l(1)7Ba|l(1)7Bb|l(1)VE614	cut	protein-coding
Elba2_ChIPnexus_peak_46	chr2L	1980749	1980810	+	149	NA	promoter-TSS (NM_134790)	promoter-TSS (NM_134790)	-24	NM_134789	33370	Dm.23834	NM_134789		CG15356	Dmel\CG15356|EMSY	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_2048	chr3R	653624	653697	+	149	NA	Intergenic	Intergenic	2575	NM_141245	40603	Dm.23739	NM_141245		CG14658	Dmel\CG14658	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_1240	chr2R	20700235	20700298	+	149	NA	Intergenic	Intergenic	-2079	NM_166689	37973	Dm.7063	NM_079133		Dll	2.7|Art|Ba|BcDNA:LP01770|CG3629|DLL|Dmel\CG3629|E(Arp)|En(Arp)|dll|l(2)01092|l(2)387	Distal-less	protein-coding
Elba2_ChIPnexus_peak_1139	chr2R	16991527	16991721	+	149	NA	intron (NM_206189, intron 1 of 5)	intron (NM_206189, intron 1 of 5)	2191	NM_137705	37400	Dm.3934	NM_137705		ktub	87D3S|CG9398|D-tulp|Dmel\CG9398|Dtulp|ESTS:87D3S|King-tubby|TULP|Tulp|dTULP|dTulp|king-tubby|tulp	king tubby	protein-coding
Elba2_ChIPnexus_peak_2683	chr3R	21866775	21866896	+	149	NA	promoter-TSS (NM_079790)	promoter-TSS (NM_079790)	-623	NM_001202365	43162	Dm.1340	NM_079790		gro	BEST:GM01575|BEST:LD15161|BcDNA.LD33829|BcDNA:LD33829|CG8384|DGro|Dmel\CG8384|E(spl)-WD|E(spl)[2]|E(spl)gro|E(spl)m9/m10|En-spl|GRO|Grg/TLE|Gro|Groucho|anon-WO0118547.385|dAES1|dAES2|dGro|l(3)gro|m10|m9|m9-m10|m9/10|m9/m10	groucho	protein-coding
Elba2_ChIPnexus_peak_2829	chr4	136410	136522	+	149	NA	TTS (NM_175928)	TTS (NM_175928)	13612	NM_175926	43770	Dm.1891	NM_175926		Ank	ANK|CG1651|CG32008|DAnk1|Dank1|Dmel\CG1651|ank|dank1	Ankyrin	protein-coding
Elba2_ChIPnexus_peak_137	chr2L	5907412	5907639	+	148	NA	intron (NM_135124, intron 1 of 17)	intron (NM_135124, intron 1 of 17)	356	NM_135124	33819	Dm.12933	NM_135124		bchs	Alfy|BcDNA:SD12984|Bchs|Beach1|CG14001|CG9011|DBEACH1|Dmel\CG14001|EP2299|alfy|bchd	blue cheese	protein-coding
Elba2_ChIPnexus_peak_307	chr2L	10488505	10488615	+	148	NA	promoter-TSS (NM_001038806)	promoter-TSS (NM_001038806)	62	NM_135569	34442	Dm.3034	NM_135569		CG7456	Cog4|Dmel\CG7456	CG7456	protein-coding
Elba2_ChIPnexus_peak_2327	chr3R	9883202	9883392	+	148	NA	promoter-TSS (NM_001275628)	promoter-TSS (NM_001275628)	-344	NM_001275628	41709	Dm.3957	NM_142073		foxo	3143|Afx|CG3143|DFOXO|Dfoxo|DmQ95V5|Dmel\CG3143|FKHR|FOXO|FOXO1|FoxO|Foxo|Q95V55|anon-WO0118547.374|cg3143|dFOXO|dFoxO|dFoxo|dfoxO|dfoxo|fd88A|foxO|foxo|dFOXO	forkhead box, sub-group O	protein-coding
Elba2_ChIPnexus_peak_2311	chr3R	9228804	9229075	+	148	NA	promoter-TSS (NM_001038962)	promoter-TSS (NM_001038962)	-166	NM_001038962	3885575	Dm.31308	NM_001038962		CG33977	Dmel\CG33977	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_386	chr2L	13780650	13780756	+	147	NA	promoter-TSS (NM_135826)	promoter-TSS (NM_135826)	14	NM_058013	34780	Dm.2953	NM_058013		p38b	186F5S|BG:DS00797.3|CG7393|D-p38|D-p38 MAPK|D-p38b|Dm p38b|Dmel\CG7393|Dmp38b|Dp38|Dp38b|ESTS:186F5S|MAPK|Mpk34C|P38|anon-sts23|dp38b|p38|p38 MAPK|p38 beta|p38B|p38Kb|p38beta	p38b MAP kinase	protein-coding
Elba2_ChIPnexus_peak_2655	chr3R	20771346	20771470	+	147	NA	promoter-TSS (NM_001170246)	promoter-TSS (NM_001170246)	376	NM_001276013	42987	Dm.7786	NM_143058		Nmnat	3R4|AAL90149|CG13645|DmNMNAT|DmNmnat|Dmel\CG13645|NMNAT|Nmnat1|NmnatB|dNmnat|nmnat	Nicotinamide mononucleotide adenylyltransferase	protein-coding
Elba2_ChIPnexus_peak_3148	chrX	10106326	10106442	+	147	NA	promoter-TSS (NM_001103466)	promoter-TSS (NM_001103466)	23	NM_001272465	31949	Dm.4063	NM_132381		CG15309	BcDNA:GH10478|Dmel\CG15309	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_2740	chr3R	24671178	24671367	+	147	NA	promoter-TSS (NM_057804)	promoter-TSS (NM_057804)	250	NM_001276118	43404	Dm.31289	NM_170379		spg	CG11754|CG14530|CG31048|Dm Dock4|Dmel\CG31048|Spg|mat(3)6|mat3(6)	sponge	protein-coding
Elba2_ChIPnexus_peak_1828	chr3L	18611205	18611407	+	147	NA	promoter-TSS (NM_001038943)	promoter-TSS (NM_001038943)	-263	NM_001038941	40029	Dm.29885	NM_001038941		CG13380	Dmel\CG13380	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_1708	chr3L	14784516	14784658	+	146	NA	promoter-TSS (NM_140468)	promoter-TSS (NM_140468)	50	NM_140468	39613	Dm.11708	NM_140468		CG9425	Dmel\CG9425	CG9425	protein-coding
Elba2_ChIPnexus_peak_1063	chr2R	14500493	14500634	+	146	NA	promoter-TSS (NM_137501)	promoter-TSS (NM_137501)	-32	NM_137501	37135	Dm.686	NM_137501		CG10927	Dmel\CG10927	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_1480	chr3L	7361403	7361585	+	146	NA	promoter-TSS (NM_001202126)	promoter-TSS (NM_001202126)	-204	NM_001202126	38820	Dm.3319	NM_139855		Sh3beta	CG8582|Dmel\CG8582|LD12912|SH3beta	Sh3beta	protein-coding
Elba2_ChIPnexus_peak_818	chr2R	7190878	7191008	+	146	NA	promoter-TSS (NM_136825)	promoter-TSS (NM_136825)	-57	NM_001299382	36208	Dm.23237	NM_136826		CG7741	Dmel\CG7741	CG7741	protein-coding
Elba2_ChIPnexus_peak_3356	chrX	17978798	17978879	+	146	NA	promoter-TSS (NM_078671)	promoter-TSS (NM_078671)	602	NM_001298469	32786	Dm.29238	NM_133037		CG7536	Dmel\CG7536	CG7536	protein-coding
Elba2_ChIPnexus_peak_2175	chr3R	4645276	4645401	+	145	NA	promoter-TSS (NR_125119)	promoter-TSS (NR_125119)	-2	NR_125119	19835275		NR_125119		CR43130	CG43130|Dmel\CR43130	ncRNA	ncRNA
Elba2_ChIPnexus_peak_1290a	chr3L	416477	416616	+	145	NA	Intergenic	Intergenic	17360	NM_138192	38066	Dm.15940	NM_138192		CG13891	Dmel\CG13891	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_2208	chr3R	5417903	5418036	+	145	NA	intron (NM_001275499, intron 1 of 3)	intron (NM_001275499, intron 1 of 3)	318	NM_001275499	41163	Dm.11523	NM_141661		CG8312	Dmel\CG8312	CG8312	protein-coding
Elba2_ChIPnexus_peak_3078a	chrX	7056714	7056919	+	144	NA	intron (NM_132157, intron 1 of 4)	intron (NM_132157, intron 1 of 4)	-12933	NR_002102	3772297		NR_002102		CR32730	BcDNA:RE54930|Dmel\CR32730|MRE32	ncRNA	ncRNA
Elba2_ChIPnexus_peak_1027	chr2R	13298229	13298302	+	144	NA	promoter-TSS (NM_137361)	promoter-TSS (NM_137361)	-556	NM_137361	36950	Dm.663	NM_137361		CG30101	CG15901|CG6564|Dmel\CG30101|FBgn0050101|vajk-4	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_743	chr2R	4781268	4781389	+	144	NA	TTS (NM_079951)	TTS (NM_079951)	210	NM_001299285	35877		NM_136570		Sec31	CG8266|Dmel\CG8266|SEC31|dSec31p|sec31	Secretory 31	protein-coding
Elba2_ChIPnexus_peak_891	chr2R	9020182	9020324	+	144	NA	promoter-TSS (NM_001169664)	promoter-TSS (NM_001169664)	-293	NM_136994	36439	Dm.5524	NM_136994		CG13326	Dmel\CG13326	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_2994	chrX	2139010	2139193	+	144	NA	3' UTR (NM_058143, exon 2 of 2)	3' UTR (NM_058143, exon 2 of 2)	-1163	NM_080307	31207	Dm.33419	NM_080307		Or2a	2F.1|2a|AN4|CG3206|DOR2F.1|DOR62|Dmel\CG3206|Dor62|EG:30B8.7|Or2F.1|Or62|dor62|or2a	Odorant receptor 2a	protein-coding
Elba2_ChIPnexus_peak_100	chr2L	4684648	4684731	+	143	NA	promoter-TSS (NM_078748)	promoter-TSS (NM_078748)	-228	NM_078748	33669	Dm.298	NM_078748		Bsg25A	CG12205|Dmel\CG12205|Elba|Elba1|anon-EST:Liang-1.70|bsg25A|clone 1.70	Blastoderm-specific gene 25A	protein-coding
