PeakID (cmd=annotatePeaks.pl /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba2_ChIPnexus/Elba2_ChIPnexus_q1.3_narrowPeak.bed dm3 -genomeOntology /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba2_ChIPnexus/ -annStats /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba2_ChIPnexus/Elba2_ChIPnexus_q1.3_narrowPeak_stat.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Elba2_ChIPnexus_peak_414	chr2L	15306964	15307002	+	51	NA	Intergenic	Intergenic	9175	NM_135906	34901	Dm.12044	NM_135906		CG15262	BG:DS07851.5|Dmel\CG15262	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_1612	chr3L	12104996	12105053	+	51	NA	Intergenic	Intergenic	-4177	NM_140288	39374	Dm.3655	NM_140288		l(3)j2D3	CG6801|Dmel\CG6801|L(3)JD3|l(3)68Fb|l(3)jD3	lethal (3) j2D3	protein-coding
Elba2_ChIPnexus_peak_831	chr2R	7506431	7506576	+	51	NA	promoter-TSS (NM_136843)	promoter-TSS (NM_136843)	25	NM_136843	36242	Dm.11547	NM_136843		Egm	Acyl CoA DH|CG9006|Dmel\CG9006|egm|l(2)k14708	Enigma	protein-coding
Elba2_ChIPnexus_peak_3362	chrX	18410448	18410540	+	51	NA	intron (NM_001272757, intron 1 of 5)	intron (NM_001272757, intron 1 of 5)	1033	NM_167624	32841	Dm.11373	NM_133077		HisRS	Aats-his|CG6335|Dmel\CG6335|HRS|Harsl|l(1)G0165|l(1)G0358	Histidyl-tRNA synthetase	protein-coding
Elba2_ChIPnexus_peak_222	chr2L	8294438	8294484	+	51	NA	promoter-TSS (NR_073743)	promoter-TSS (NR_073743)	-697	NR_073743	14462725		NR_073743		CR43752	Dmel\CR43752	ncRNA	ncRNA
Elba2_ChIPnexus_peak_1039a	chr2R	13469449	13469643	+	51	NA	promoter-TSS (NM_079054)	promoter-TSS (NM_079054)	-516	NM_001299611	36993	Dm.7764	NM_079054		Dcr-2	CG6493|DCR-2|DCR2|DICER|Dcr|Dcr2|Dicer|Dicer2|Dmel\CG6493|cg6493|dcr|dcr-2|dcr2|dic2|dicer|dicer-2|dicer2|dmDcr-2	Dicer-2	protein-coding
Elba2_ChIPnexus_peak_2567	chr3R	17443857	17443905	+	51	NA	intron (NM_001144621, intron 1 of 12)	intron (NM_001144621, intron 1 of 12)	877	NM_079712	42549	Dm.1271	NM_079712		InR	18402|CG18402|DIHR|DILR|DIR|DIRH|DIRbeta|DInR|DInr|Dir-a|Dir-b|Dmel\CG18402|INR|INS|IR|Inr|Inr-alpha|Inr-beta|InsR|dINR|dIR|dIRH|dInR|dInr|dInsR|dinr|dir|er10|inR|inr|insulin/insulin-like growth factor receptor|l(3)05545|l(3)93Dj|l(3)er10|lnR|sprout	Insulin-like receptor	protein-coding
Elba2_ChIPnexus_peak_412	chr2L	15265123	15265187	+	51	NA	promoter-TSS (NM_001169512)	promoter-TSS (NM_001169512)	-463	NM_165107	34894	Dm.18498	NM_165106		yuri	BG:DS05639.1|BG:DS07851.11|CG11860|CG12635|CG31732|Dmel\CG31732|Yuri	yuri gagarin	protein-coding
Elba2_ChIPnexus_peak_915	chr2R	9756624	9756668	+	51	NA	intron (NM_166016, intron 26 of 30)	intron (NM_166016, intron 26 of 30)	-7139	NM_137070	36540	Dm.30974	NM_137070		CG16935	DM_7303260|Dmel\CG16935	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_2553	chr3R	17213433	17213562	+	51	NA	Intergenic	Intergenic	-1105	NM_169958	42537	Dm.2963	NM_169958		bap	BAP|Bap|CG7902|Dmel\CG7902|NK-3|NK3|bag|bgp|dNK-3|nk-3	bagpipe	protein-coding
Elba2_ChIPnexus_peak_3141	chrX	9394676	9394720	+	51	NA	promoter-TSS (NM_001103454)	promoter-TSS (NM_001103454)	-536	NM_001298124	8674055		NM_132335		mgl	CG12139|CG12654|CG15316|CG34339|CG34352|CG42611|CT7830|Dm CG34352|Dmel\CG42611|Dmel_CG12139|Dmel_CG12654|Dmel_CG34339|Dmel_CG34352|LDLR|SOSIE|anon-WO0140519.108	Megalin	protein-coding
Elba2_ChIPnexus_peak_2550	chr3R	17120712	17120783	+	51	NA	Intergenic	Intergenic	-1027	NM_142709	42530	Dm.16651	NM_142709		SIFaR	CG10823|Dmel\CG10823|DrmSIFR|SIF-R|SIFR|SIFa-R|anon-WO0170980.43|anon-WO0170980.44	SIFamide receptor	protein-coding
Elba2_ChIPnexus_peak_731	chr2R	4128637	4128771	+	51	NA	TTS (NM_057716)	TTS (NM_057716)	818	NR_124463	19835206		NR_124463		CR44276	Dmel\CR44276	ncRNA	ncRNA
Elba2_ChIPnexus_peak_2257	chr3R	7169839	7169969	+	51	NA	intron (NM_001260115, intron 2 of 7)	intron (NM_001260115, intron 2 of 7)	4241	NM_141808	41361	Dm.5100	NM_141808		KP78b	CG17216|Dmel\CG17216|KP78B|Kp78B|Kp78b	KP78b	protein-coding
Elba2_ChIPnexus_peak_488	chr2L	18783233	18783292	+	51	NA	promoter-TSS (NM_001273616)	promoter-TSS (NM_001273616)	-662	NM_001273616	35135	Dm.17971	NM_165262		ham	CG10568|CG15906|CG15907|CG31753|Dmel\CG31753|HAM_DROME|Ham	hamlet	protein-coding
Elba2_ChIPnexus_peak_1212	chr2R	19827899	19827988	+	51	NA	promoter-TSS (NM_138007)	promoter-TSS (NM_138007)	10	NM_079111	37804	Dm.6550	NM_079111		Taldo	154176_at|CG2827|CT9666|Dmel\CG2827|TA|Tal|tal	Transaldolase	protein-coding
Elba2_ChIPnexus_peak_1257	chr2RHet	203585	203631	+	51	NA	intron (NM_001110878, intron 4 of 8)	intron (NM_001110878, intron 4 of 8)	4919	NM_001110880	3354888	Dm.20303	NM_001015121		rl	12559|BcDNA:RE08694|CG12559|CG18732|CT34260|CT39192|D-ERK|DERK|DERK-A|DmERK-A|DmERKA|DmErk|DmMAPK|Dmel\CG12559|DpERK|DpErk|Dsor2|E(sina)7|EC2-1|EK2-1|ERK|ERK-A|ERKA|ERKa|EY2-2|Erk|Erk/Map kinase|Erk1|Erk1/2|ErkA|GroupII|MAP-k|MAPK|MapK|Mapk|RL|Rl|SEM|SR2-1|Sem|Su(Raf)2B|dERK|dm-dpERK|dp-ERK|dpERK|dpERK1|dpERk|dpErk|dpMAPK|erk|l(2)41Ac|l(2R)EMS45-39|mapk|p-ERK|pERK|pMAPK|pMapK|rl/ERK|rl/MAPK|rll|sem	rolled	protein-coding
Elba2_ChIPnexus_peak_2409	chr3R	12569157	12569263	+	51	NA	TTS (NR_002034)	TTS (NR_002034)	2898	NR_002032	3772220		NR_002032		bxd	CR31273|CR31277|Dmel\CR31273	bithoraxoid	ncRNA
Elba2_ChIPnexus_peak_3273	chrX	15710956	15711028	+	51	NA	intron (NM_001272652, intron 1 of 10)	intron (NM_001272652, intron 1 of 10)	-1192	NM_206727	32536	Dm.6072	NM_078614		sd	CG8544|DROEXO|DROEXO2|Dmel\CG8544|EP(X)1088|EP1088|SD|Sd|TEAD|anon-EST:Liang-2.14|clone 2.14|l(1)G0239|l(1)G0262|l(1)G0309|l(1)G0315|l(1)G0483|l(1)HF394|l(1)III|sp	scalloped	protein-coding
Elba2_ChIPnexus_peak_2141	chr3R	3971657	3971727	+	51	NA	Intergenic	Intergenic	19365	NM_141512	40961	Dm.11405	NM_141512		Gie	Arl8|BcDNA:LD29185|CG7891|Dmel\CG7891|Q9VHV5	GTPase indispensable for equal segregation of chromosomes	protein-coding
Elba2_ChIPnexus_peak_3268	chrX	15640566	15640751	+	51	NA	promoter-TSS (NM_132838)	promoter-TSS (NM_132838)	-23	NM_132838	32518	Dm.4592	NM_132838		Tcp-1zeta	CCT6|CG8231|Dmel\CG8231|L(1)g0022|Q9VXQ5_DROME|Rcd3|TCP-1-zeta|TCP-1zeta|TCP1zeta|TCPzeta|Tcp-1-zeta|l(1)G0022|l(1)G0027|l(1)G0057	T-cp1zeta	protein-coding
Elba2_ChIPnexus_peak_2345	chr3R	10514131	10514244	+	51	NA	intron (NM_001032403, intron 1 of 7)	intron (NM_001032403, intron 1 of 7)	8827	NM_001032403	3772109	Dm.11236	NM_001032403		Meltrin	CG31314|CG31385|CG7649|CT23341|DMeltrin|Dmel\CG7649|FBgn0051314|Neu3|meltrin	meltrin	protein-coding
Elba2_ChIPnexus_peak_2503	chr3R	15728174	15728232	+	51	NA	intron (NM_169880, intron 1 of 4)	intron (NM_169880, intron 1 of 4)	754	NM_142586	42369	Dm.2399	NM_142586		CG4538	ClpX|Dmel\CG4538	CG4538	protein-coding
Elba2_ChIPnexus_peak_683	chr2R	2968931	2968994	+	51	NA	Intergenic	Intergenic	-4859	NM_080251	53557	Dm.1620	NM_080251		esn	CG12833|CG12835|CG43722|Dm_2R:11728|Dmel\CG43722|Dmel_CG12833|Dmel_CG12835	espinas	protein-coding
Elba2_ChIPnexus_peak_458	chr2L	16896801	16896841	+	51	NA	exon (NM_001299073, exon 8 of 24)	exon (NM_001299073, exon 8 of 24)	3652	NM_001299075	318952	Dm.18014	NM_165201		CG31805	Dmel\CG31805	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_649	chr2R	1923541	1923765	+	51	NA	TTS (NM_136352)	TTS (NM_136352)	240	NM_176097	35529	Dm.13206	NM_176097		SCAP	CG14592|CG33131|CG8356|Dmel\CG33131|Scap|Scap_Dm|dSCAP|dScap|dscap	SREBP cleavage activating protein	protein-coding
Elba2_ChIPnexus_peak_463	chr2L	17420622	17420683	+	51	NA	intron (NM_001169528, intron 1 of 6)	intron (NM_001169528, intron 1 of 6)	7547	NM_001169527	35045	Dm.19845	NM_078865		Dif	6794|CG6794|DIF|Dmel\CG6794|dif	Dorsal-related immunity factor	protein-coding
Elba2_ChIPnexus_peak_933	chr2R	10102412	10102484	+	51	NA	TTS (NM_137095)	TTS (NM_137095)	921	NR_048109	12798452		NR_048109		mir-308	308|CR33612|CR42951|Dmel\CR42951|Dmel_CR33612|dme-miR-308|dme-mir-308|miR-308	mir-308 stem loop	ncRNA
Elba2_ChIPnexus_peak_600	chr2L	22024694	22024887	+	51	NA	3' UTR (NM_079994, exon 3 of 3)	3' UTR (NM_079994, exon 3 of 3)	5468	NM_079994	44272	Dm.19461	NM_079994		tio	CG12630|Dmel\CG12630|Tio	tiptop	protein-coding
Elba2_ChIPnexus_peak_2479	chr3R	14546569	14546610	+	51	NA	TTS (NR_133417)	TTS (NR_133417)	1244	NR_133417	26067575		NR_133417		CR46265	Dmel\CR46265	ncRNA	ncRNA
Elba2_ChIPnexus_peak_2011	chr3LHet	2402282	2402329	+	51	NA	Intergenic	Gypsy2_I|LTR|Gypsy	3815	NR_047705	12798147		NR_047705		snoRNA:Me18S-C419	CR43566|Dmel\CR43566|Me18S-C419|Me18S-Cm419|snoRNA:RpL15-a	ncRNA	ncRNA
Elba2_ChIPnexus_peak_2127	chr3R	3371735	3371789	+	51	NA	promoter-TSS (NR_133357)	promoter-TSS (NR_133357)	-790	NR_133357	26067445		NR_133357		CR46129	Dmel\CR46129	ncRNA	ncRNA
Elba2_ChIPnexus_peak_2221a	chr3R	5874418	5874567	+	51	NA	promoter-TSS (NM_141716)	promoter-TSS (NM_141716)	27	NM_141715	41229	Dm.17033	NM_141715		CG12811	Dmel\CG12811	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_289	chr2L	10278534	10278591	+	51	NA	TTS (NM_001038804)	TTS (NM_001038804)	249	NM_135524	34377	Dm.11404	NM_135524		Utx	CG5640|Dmel\CG5640|UTX|anon-31BCa|dUTX|dUtx|utx	Utx histone demethylase	protein-coding
Elba2_ChIPnexus_peak_1540	chr3L	9607875	9608060	+	50	NA	promoter-TSS (NM_079282)	promoter-TSS (NM_079282)	-47	NM_079282	39118	Dm.2551	NM_079282		LanB2	CG3322|CT11145|DROLAMB2A|Dmel\CG3322|LAMB2A|LM-B2/gamma|LMG1|Lam-B2|anon-EST:fe2H3|gamma1|knod|l(3)67BDb|lamB2|lanB2	Laminin B2	protein-coding
Elba2_ChIPnexus_peak_1245	chr2R	20791405	20791564	+	50	NA	promoter-TSS (NM_001014551)	promoter-TSS (NM_001014551)	-26	NM_001014551	251466	Dm.20443	NM_001014551		RpL41	BEST:LP07070|BcDNA:LP07070|BcDNA:RE63504|CG30425|CR30425|Dmel\CG30425|L41|pncr005:2R	Ribosomal protein L41	protein-coding
Elba2_ChIPnexus_peak_776	chr2R	5580814	5580897	+	50	NA	promoter-TSS (NM_057962)	promoter-TSS (NM_057962)	-22	NM_057962	35998	Dm.5488	NM_057962		Uba1	2/31|CG1782|DmUba1|Dmel\CG1782|E1|FBtr0088499|UBA-1|Uba 1|l(2)03405|l(2)05642|l(2)s3484|uba-1|uba1	Ubiquitin activating enzyme 1	protein-coding
Elba2_ChIPnexus_peak_2970	chrX	1169005	1169055	+	50	NA	5' UTR (NM_138988, exon 1 of 5)	5' UTR (NM_138988, exon 1 of 5)	287	NM_001272196	43867		NM_138988		Atf3	A3-3|ATF3|CG11405|DM11|Dmel\CG11405|EG:33C11.1|atf3|dATF3	Activating transcription factor 3	protein-coding
Elba2_ChIPnexus_peak_1148	chr2R	17375801	17375853	+	50	NA	exon (NM_057625, exon 3 of 5)	exon (NM_057625, exon 3 of 5)	6395	NM_079990	44263	Dm.1639	NM_079990		Sara	CG15667|Dmel\CG15667|SARA|dSARA|sara	Smad anchor for receptor activation	protein-coding
Elba2_ChIPnexus_peak_1726	chr3L	15187618	15187689	+	50	NA	Intergenic	Intergenic	4113	NR_124945	19835732		NR_124945		CR44562	Dmel\CR44562	ncRNA	ncRNA
Elba2_ChIPnexus_peak_1453	chr3L	6376455	6376544	+	50	NA	Intergenic	Intergenic	-6202	NR_133178	26067307		NR_133178		CR45980	Dmel\CR45980	ncRNA	ncRNA
Elba2_ChIPnexus_peak_2765	chr3R	25578295	25578429	+	50	NA	exon (NM_001276153, exon 8 of 9)	exon (NM_001276153, exon 8 of 9)	3421	NM_001276153	43508	Dm.6905	NM_143465		yata	CG1973|Dmel\CG1973|Yata	yata	protein-coding
Elba2_ChIPnexus_peak_3332	chrX	17064908	17065013	+	50	NA	intron (NM_001298435, intron 1 of 7)	intron (NM_001298435, intron 1 of 7)	10921	NM_001347807	32703	Dm.191	NM_001042818		baz	BAZ|Baz|Baz/Par-3|Baz/Par3|Bazooka|CG5055|D-Par3|D-par3|Dmel\CG5055|PAR-3|PAR3|Par-3|Par3|dPar-3|l(1)G0484|par-3|par3	bazooka	protein-coding
Elba2_ChIPnexus_peak_1105	chr2R	15964917	15964955	+	50	NA	Intergenic	Intergenic	-7529	NR_124643	19836164		NR_124643		CR44632	Dmel\CR44632|lincRNA.355	ncRNA	ncRNA
Elba2_ChIPnexus_peak_1189	chr2R	19264266	19264378	+	50	NA	intron (NM_137943, intron 1 of 7)	intron (NM_137943, intron 1 of 7)	246	NM_137943	37702		NM_137943		Golgin245	CG3493|Dmel\CG3493|dGolgin-245|dGolgin245	Golgin-245	protein-coding
Elba2_ChIPnexus_peak_3229	chrX	13500372	13500410	+	50	NA	TTS (NR_123899)	TTS (NR_123899)	214	NM_132673	32315	Dm.157	NM_132673		CG11178	Dmel\CG11178	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_3281	chrX	15803213	15803339	+	50	NA	5' UTR (NM_167473, exon 1 of 5)	5' UTR (NM_167473, exon 1 of 5)	433	NM_167472	32551	Dm.2096	NM_078631		CycD	CDI3|CG9096|CYCD|Cdi3|Cyc D|DmcycD|Dmel\CG9096|cdi3|cycD|cyclinD|dCycD	Cyclin D	protein-coding
Elba2_ChIPnexus_peak_1507	chr3L	8612655	8612693	+	50	NA	promoter-TSS (NM_168282)	promoter-TSS (NM_168282)	-314	NM_168282	326209	Dm.7895	NM_168282		S-Lap2	BcDNA:LP03301|CG32351|Dmel\CG32351|Lap CG32351|S-LAP 2|anon-WO0140519.85	Sperm-Leucylaminopeptidase 2	protein-coding
Elba2_ChIPnexus_peak_1657b	chr3L	13426529	13426680	+	50	NA	intron (NM_140388, intron 1 of 2)	intron (NM_140388, intron 1 of 2)	1725	NM_140388	39508	Dm.15321	NM_140388		CG10713	CT28585|Dmel\CG10713	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_880	chr2R	8759903	8759979	+	50	NA	promoter-TSS (NR_073873)	promoter-TSS (NR_073873)	-320	NR_048098	12798426		NR_048098		CR43469	Dmel\CR43469	ncRNA	ncRNA
Elba2_ChIPnexus_peak_157	chr2L	6195867	6195905	+	50	NA	intron (NM_001273195, intron 3 of 12)	intron (NM_001273195, intron 3 of 12)	16753	NM_164688	5740323	Dm.21532	NM_164688		smal	CG13986|CG13987|CG13988|CG15813|CG31640|CG34380|Dmel\CG34380|Dmel_CG13988|Dmel_CG31640|anon-WO0073329.6	smoke alarm	protein-coding
Elba2_ChIPnexus_peak_547	chr2L	20683235	20683340	+	50	NA	TTS (NM_001169553)	TTS (NM_001169553)	919	NM_001273707	35331	Dm.19855	NM_136206		CG2617	38E.2|Dmel\CG2617	CG2617	protein-coding
Elba2_ChIPnexus_peak_1334	chr3L	1673165	1673207	+	50	NA	promoter-TSS (NM_139388)	promoter-TSS (NM_139388)	-459	NM_139388	38210	Dm.27034	NM_139388		CG13930	Dmel\CG13930	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_1840	chr3L	18891837	18891931	+	50	NA	promoter-TSS (NM_140813)	promoter-TSS (NM_140813)	-91	NM_001275096	40060	Dm.6097	NM_140813		RpL26	CG6846|Dmel\CG6846|L26|RPL26|Rp L26|lincRNA.S5499	Ribosomal protein L26	protein-coding
Elba2_ChIPnexus_peak_2029	chr3R	272394	272453	+	50	NA	intron (NM_169001, intron 3 of 9)	intron (NM_169001, intron 3 of 9)	4142	NM_169003	40567	Dm.20885	NM_169001		CG31522	BcDNA:GH22993|BcDNA:LD10305|CG9798|Dmel\CG31522|anon-WO0118547.381	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_1978	chr3L	23075982	23076020	+	50	NA	Intergenic	Intergenic	12570	NM_143697	43864	Dm.1411	NM_143697		RpL10	BcDNA:LD24589|CG17521|DQM|Dmel\CG17521|L10|Qm|Rp L10|anon-EST:Posey179|qm	Ribosomal protein L10	protein-coding
Elba2_ChIPnexus_peak_620	chr2R	496408	496446	+	50	NA	exon (NM_001042979, exon 4 of 4)	exon (NM_001042979, exon 4 of 4)	-10108	NM_001042981	3355138	Dm.2119	NM_001042981		CG17486	CG40291|Dmel\CG17486	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_2701b	chr3R	22738332	22738570	+	50	NA	exon (NM_079799, exon 1 of 5)	exon (NM_079799, exon 1 of 5)	157	NM_079799	43236	Dm.12680	NM_079799		Ets97D	CG6338|D-Elg|D-elg|DELG|Delg|Dmel\CG6338|Elg|Ets|d-elg|delg|elg|tne|tny	Ets at 97D	protein-coding
Elba2_ChIPnexus_peak_804	chr2R	6726189	6726227	+	50	NA	promoter-TSS (NM_136776)	promoter-TSS (NM_136776)	24	NM_001299371	36146	Dm.7058	NM_136776		LTV1	BcDNA:LD21529|CG7686|Dmel\CG7686	LTV1 ribosome biogenesis factor	protein-coding
Elba2_ChIPnexus_peak_2547	chr3R	17009032	17009141	+	50	NA	intron (NM_001104385, intron 1 of 8)	intron (NM_001104385, intron 1 of 8)	2523	NM_001043271	42515	Dm.16656	NM_080509		SNF4Agamma	0050/42|0127/19|AMPK&ggr|AMPK-&ggr|AMPKgamma|AMPgamma|CG17299|CG5806|Dmel\CG17299|EP3015b|FBgn0025803|SNF4|SNF4A|SNF4A-gamma|SNF4Ag|SNF4a|SNF4gamma|Snfg|Snfgamma|anon-WO0118547.338|anon-WO0118547.575|anon-WO0257455.21|l(3)S005042|l(3)S012719|loe|loeI|snf4	SNF4/AMP-activated protein kinase gamma subunit	protein-coding
Elba2_ChIPnexus_peak_363	chr2L	12618846	12618894	+	50	NA	promoter-TSS (NM_001298947)	promoter-TSS (NM_001298947)	87	NM_001298947	34669	Dm.4744	NM_057311		nub	CG15488|CG15489|CG34395|CG6246|Dmel\CG34395|Dmel_CG15488|Dmel_CG15489|Dmel_CG6246|NUB|Nb|Nub|Oct-1|Oct1|PDM-1|PDM1|POU33F1|Pdm|Pdm-1|Pdm1|dOct1|dPOU-19|dPOU-19/pdm-1|dPOU19|nb|pdm|pdm-1|pdm1|twn	nubbin	protein-coding
Elba2_ChIPnexus_peak_176	chr2L	6684800	6684839	+	50	NA	promoter-TSS (NM_001144329)	promoter-TSS (NM_001144329)	-455	NM_001103635	33939	Dm.3498	NM_135220		Nhe3	CG11328|DmNHE3|Dmel\CG11328|NHE3|nhe3	Na[+]/H[+] hydrogen exchanger 3	protein-coding
Elba2_ChIPnexus_peak_2530	chr3R	16602361	16602403	+	50	NA	intron (NM_169927, intron 2 of 11)	intron (NM_169927, intron 2 of 11)	-2235	NM_001275855	42460	Dm.11889	NM_142656		Syp	AI945337|CG17838|Dmel\CG17838|anon-WO0118547.613|cg17838|l(3)03806|syp	Syncrip	protein-coding
Elba2_ChIPnexus_peak_497	chr2L	19106129	19106167	+	50	NA	5' UTR (NM_001273630, exon 1 of 7)	5' UTR (NM_001273630, exon 1 of 7)	127	NM_001273630	35184	Dm.7837	NM_057258		Lim3	CG10699|CG15174|Dmel\CG10699|Lim-3A|l(2)37Bd|l(2)Bd|lim3	Lim3	protein-coding
Elba2_ChIPnexus_peak_2969	chrX	1167707	1167756	+	50	NA	intron (NM_001272196, intron 1 of 4)	intron (NM_001272196, intron 1 of 4)	1586	NM_001272196	43867		NM_138988		Atf3	A3-3|ATF3|CG11405|DM11|Dmel\CG11405|EG:33C11.1|atf3|dATF3	Activating transcription factor 3	protein-coding
Elba2_ChIPnexus_peak_1512	chr3L	8907148	8907186	+	50	NA	intron (NM_168298, intron 2 of 6)	intron (NM_168298, intron 2 of 6)	-1166	NR_073921	14462844		NR_073921		CR43970	Dmel\CR43970	ncRNA	ncRNA
Elba2_ChIPnexus_peak_1591	chr3L	11276449	11276491	+	50	NA	Intergenic	Intergenic	-1361	NR_124881	19836127		NR_124881		CR45404	Dmel\CR45404	ncRNA	ncRNA
Elba2_ChIPnexus_peak_164	chr2L	6480877	6480972	+	50	NA	promoter-TSS (NM_135191)	promoter-TSS (NM_135191)	-5	NM_001298746	33906		NM_135191		Daxx	CG9537|DLP|Dmel\CG9537	Daxx-like protein	protein-coding
Elba2_ChIPnexus_peak_946	chr2R	10534317	10534418	+	50	NA	TTS (NM_137132)	TTS (NM_137132)	1592	NM_137132	36626	Dm.4657	NM_137132		CG10139	Dmel\CG10139	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_78	chr2L	3682324	3682382	+	50	NA	intron (NM_001298663, intron 4 of 7)	intron (NM_001298663, intron 4 of 7)	10234	NM_134953	33589	Dm.20429	NM_134953		CG16704	BcDNA:RH31195|CT37177|Dmel\CG16704	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_3280	chrX	15786247	15786331	+	50	NA	promoter-TSS (NM_001169297)	promoter-TSS (NM_001169297)	56	NM_001042814	45928	Dm.3444	NM_080114		shi	CG18102|DNM3|DYN|Ddyn|Ddyn3|Ddyn4|Dmel\CG18102|Dyn|Shi|anon-WO0153538.12|anon-WO0153538.13|anon-WO0153538.14|dDyn|dyn|dynamin|l(1)VII|l(1)shi|shibere	shibire	protein-coding
Elba2_ChIPnexus_peak_2884	chrU	254274	254312	+	50	NA	intron (NM_001347775, intron 9 of 9)	intron (NM_001347775, intron 9 of 9)	149253	NR_133318	26067438		NR_133318		CR46122	Dmel\CR46122	ncRNA	ncRNA
Elba2_ChIPnexus_peak_518	chr2L	19720849	19720903	+	50	NA	intron (NM_165313, intron 13 of 17)	intron (NM_165313, intron 13 of 17)	14844	NM_001038825	35260	Dm.12147	NM_136152		CG10462	BcDNA:SD07008|Dmel\CG10462	uncharacterized protein	protein-coding
Elba2_ChIPnexus_peak_2626	chr3R	19972746	19972814	+	50	NA	TTS (NM_170125)	TTS (NM_170125)	1909	NM_170125	318604	Dm.23151	NM_170125		Slimp	BcDNA:LD24627|CG31133|Dmel\CG31133|SLIMP	Seryl-tRNA synthetase-like insect mitochondrial protein	protein-coding
Elba2_ChIPnexus_peak_201	chr2L	7328381	7328439	+	50	NA	TTS (NR_124132)	TTS (NR_124132)	1109	NR_124132	19835977		NR_124132		CR45304	Dmel\CR45304	ncRNA	ncRNA
Elba2_ChIPnexus_peak_2185	chr3R	5046299	5046455	+	50	NA	intron (NM_169258, intron 3 of 12)	intron (NM_169258, intron 3 of 12)	6185	NM_169260	41094	Dm.1115	NM_079561		pum	CG9755|CG9763|Dmel\CG9755|EP(3)0883|PKL|PUM|Pum|anon-WO0172774.19|bem|fs(3)02003|l(3)01688|ova|ovt|pkl	pumilio	protein-coding
Elba2_ChIPnexus_peak_1273	chr3L	131779	131875	+	50	NA	promoter-TSS (NM_080382)	promoter-TSS (NM_080382)	15	NM_167792	38017	Dm.7033	NM_080382		Pdk1	1210|CG1201|CG1210|DSTPK61|Dmel\CG1210|Dstpk61|PDK|PDK-1|PDK1|PDK1/Pk61C|PK61C|Pk61C|Pk61C/PDK1|Pk61C|PDK1|Pk61c/PDK1|dPDK|dPDK-1|dPDK1|dSTPK61|pdk1|pk61c	Phosphoinositide-dependent kinase 1	protein-coding
Elba2_ChIPnexus_peak_153	chr2L	6091203	6091398	+	50	NA	promoter-TSS (NM_058118)	promoter-TSS (NM_058118)	-112	NM_058118	33861	Dm.3266	NM_058118		Kr-h1	44/11|CG18783|CG45074|CG9167|Dmel\CG45074|Dmel_CG18783|Kr h|Kr-H1|Kr-h|P381|Pow|l(2)05208|l(2)10642	Kruppel homolog 1	protein-coding
Elba2_ChIPnexus_peak_479	chr2L	18598265	18598347	+	50	NA	Intergenic	Intergenic	-1385	NM_058098	35110	Dm.4695	NM_058098		amos	Amos|CG10393|Dmel\CG10393|Roi|Tft|asolo|bHLHa10|rolo	absent MD neurons and olfactory sensilla	protein-coding
Elba2_ChIPnexus_peak_1285	chr3L	271579	271624	+	50	NA	promoter-TSS (NM_001274270)	promoter-TSS (NM_001274270)	-37	NM_001274269	44787	Dm.3359	NM_143739		miple2	CG18321|Dmel\CG18321|Miple2	midkine and pleiotrophin 2	protein-coding
Elba2_ChIPnexus_peak_3224	chrX	13178756	13178888	+	50	NA	promoter-TSS (NM_001298268)	promoter-TSS (NM_001298268)	843	NM_001272579	32278	Dm.6484	NM_132640		HDAC4	CG1770|DHDAC4|Dmel\CG1770|GC1770|HDAC|HDAC4a|dHDAC4|dmHDA405|hdac4	Histone deacetylase 4	protein-coding
Elba2_ChIPnexus_peak_2097	chr3R	2284756	2284796	+	50	NA	TTS (NM_141400)	TTS (NM_141400)	1914	NM_141400	40795	Dm.1505	NM_141400		Zif	CC32|CG10267|Dmel\CG10267|ZIF|anon-WO0118547.391	Zinc-finger protein	protein-coding
Elba2_ChIPnexus_peak_2387	chr3R	12076943	12077036	+	50	NA	intron (NM_169709, intron 1 of 1)	intron (NM_169709, intron 1 of 1)	8451	NM_169709	53562	Dm.1728	NM_080255		tara	5472|CG6889|Dmel\CG6889|EP(3)3463|Tara|anon-WO0257455.25|l(3)03881|l(3)j1C5|l(3)jlC5	taranis	protein-coding
