PeakID (cmd=annotatePeaks.pl /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba1_ChIPnexus/Elba1_ChIPnexus_q10_narrowPeak.bed dm3 -genomeOntology /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba1_ChIPnexus/ -annStats /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba1_ChIPnexus/Elba1_ChIPnexus_q10_narrowPeak_stat.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Elba1_ChIPnexus_peak_4172a	chr3L	8404421	8404750	+	195	NA	promoter-TSS (NM_139965)	promoter-TSS (NM_139965)	109	NM_139964	38957	Dm.1939	NM_139964		Oseg1	CG7161|DAF-10|Dmel\CG7161|IFT122|OSEG|OSEG1|OSM-4|Wdr10|mecC|oseg1	Outer segment 1	protein-coding
Elba1_ChIPnexus_peak_7989	chrU	5698165	5698304	+	194	NA	Intergenic	Intergenic	-30543	NR_004012	5740830		NR_004012		CR40594	Dmel\CR40594	ribosomal RNA	rRNA
Elba1_ChIPnexus_peak_2402	chr2R	7635113	7635225	+	194	NA	Intergenic	Intergenic	-9153	NM_001259339	36258	Dm.23708	NM_136857		ths	CG12443|DFGF8-1|DmThs|Dmel\CG12443|FGF8-like1|Neu4|Ths|fgf8-like	thisbe	protein-coding
Elba1_ChIPnexus_peak_4328	chr3L	10523989	10524111	+	194	NA	intron (NM_001274751, intron 2 of 13)	intron (NM_001274751, intron 2 of 13)	14947	NM_001104104	39198	Dm.5024	NM_168412		Rbfox1	A2BP1|A2bp1|BcDNA:GM06073|CG14155|CG18441|CG32062|Dmel\CG32062|cg18441|dA2BP1	RNA-binding Fox protein 1	protein-coding
Elba1_ChIPnexus_peak_8806	chrX	11752635	11752765	+	194	NA	intron (NM_001272537, intron 1 of 3)	intron (NM_001272537, intron 1 of 3)	3645	NM_001272537	32142	Dm.18759	NM_132528		ATP7	CG1886|DmATP7|Dmel\CG1886|dmATP7|lincRNA.S9122	ATP7	protein-coding
Elba1_ChIPnexus_peak_1212	chr2L	15763583	15763727	+	194	NA	promoter-TSS (NM_135922)	promoter-TSS (NM_135922)	-565	NM_001259109	34928	Dm.4558	NM_135922		CG3793	BG:DS09217.4|Dmel\CG3793	CG3793	protein-coding
Elba1_ChIPnexus_peak_6682	chr3R	13621315	13621589	+	194	NA	TTS (NM_142399)	TTS (NM_142399)	655	NM_001260229	42139	Dm.5918	NM_142398		pasi1	CG7713|Dmel\CG7713|dmCG7713	pasiflora 1	protein-coding
Elba1_ChIPnexus_peak_4205a	chr3L	8712533	8712803	+	194	NA	TTS (NM_001300058)	TTS (NM_001300058)	657	NM_001274667	47283	Dm.7769	NM_176307		SrpRbeta	BcDNA:GM04779|CG33162|CG5950|Dm SRbeta|Dmel\CG33162|Q9VSN9|SRbeta|l(3)rK561|l(3)rL537|srpRbeta	Signal recognition particle receptor beta	protein-coding
Elba1_ChIPnexus_peak_7920	chrU	1240828	1241010	+	194	NA	Intergenic	Intergenic	-1166	NM_001201534	5740294	Dm.29343	NM_001110549		CG41520	CG17443|CG40067|CG40109|Dmel\CG41520	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_7926	chrU	1645371	1645522	+	194	NA	Intergenic	Copia_I|LTR|Copia	-261349	NM_001015101	3354863	Dm.24167	NM_001015100		klhl10	CG12423|Dmel\CG12423|anon-WO0140519.152	kelch like family member 10	protein-coding
Elba1_ChIPnexus_peak_901b	chr2L	11268933	11269356	+	194	NA	promoter-TSS (NM_001032076)	promoter-TSS (NM_001032076)	-142	NM_080254	53561	Dm.12764	NM_080254		cmet	CENP-E|CENP-E meta|CENP-META|CENP-Meta|CENPE|CENPmeta|CG6392|Cenp-E|Cenp-M|Cenp-meta|Cenp_E|Cmet|DmCmet|DmCmeta|Dmel\CG6392|KIF 10|KIF10|l(2)04431	CENP-meta	protein-coding
Elba1_ChIPnexus_peak_1210a	chr2L	15746053	15746441	+	193	NA	promoter-TSS (NR_124289)	promoter-TSS (NR_124289)	-10	NR_124289	19835770		NR_124289		CR44974	Dmel\CR44974	ncRNA	ncRNA
Elba1_ChIPnexus_peak_4624	chr3L	14159676	14159773	+	193	NA	Intergenic	Intergenic	10913	NM_001274902	39570	Dm.1835	NM_079342		D	CG5893|DM10|DM23|DM33|DM36|DM63|Dmel\CG5893|SOX70|SOX70D|SOXB2.1|SOXDP|Sox B2-1|Sox70|Sox70D|Sry-rDM10|Sry-rDM23|Sry-rDM33|Sry-rDM36|Sry-rDM63|delta|fish|l(3)LG9|loD	Dichaete	protein-coding
Elba1_ChIPnexus_peak_7762	chr4	83710	84006	+	193	NA	TTS (NR_073611)	TTS (NR_073611)	2413	NR_073613	14462351		NR_073613		snoRNA:CD-24	CR43712|Dmel\CR43712|snoCD_24	ncRNA	ncRNA
Elba1_ChIPnexus_peak_9303	chrX	19187481	19187572	+	193	NA	intron (NM_133148, intron 1 of 3)	intron (NM_133148, intron 1 of 3)	4669	NM_133148	32924	Dm.219	NM_133148		CG8034	Dmel\CG8034	CG8034	protein-coding
Elba1_ChIPnexus_peak_6902	chr3R	16933340	16933522	+	193	NA	promoter-TSS (NM_079705)	promoter-TSS (NM_079705)	263	NM_142685	42499	Dm.13725	NM_142685		Sec15	3R41|CG7034|Dmel\CG7034|Sec15p|dsec15|sec15	Secretory 15	protein-coding
Elba1_ChIPnexus_peak_2504	chr2R	8759851	8760012	+	193	NA	promoter-TSS (NR_073873)	promoter-TSS (NR_073873)	-330	NR_048098	12798426		NR_048098		CR43469	Dmel\CR43469	ncRNA	ncRNA
Elba1_ChIPnexus_peak_7661	chr3R	27404360	27404605	+	193	NA	exon (NM_143615, exon 2 of 3)	exon (NM_143615, exon 2 of 3)	1939	NM_143615	43718	Dm.5270	NM_143615		pygo	BEST:LD21971|CG11518|Dm Pygo|Dmel\CG11518|Pygo|anon-WO02077023.1|dPygo|gam|pNB5.2|pyg|pypo	pygopus	protein-coding
Elba1_ChIPnexus_peak_7165	chr3R	20098160	20098386	+	193	NA	promoter-TSS (NM_001275978)	promoter-TSS (NM_001275978)	-478	NM_001275978	42890	Dm.1315	NM_142981		Orct2	CG13610|Dmel\CG13610|EP(3)1072|EP1072|cald|orct2	Organic cation transporter 2	protein-coding
Elba1_ChIPnexus_peak_3905	chr3L	4023776	4023906	+	193	NA	TTS (NM_139590)	TTS (NM_139590)	1428	NM_139591	38473	Dm.13949	NM_139591		CG11594	Dmel\CG11594	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_3872	chr3L	3617488	3617679	+	192	NA	TTS (NM_139564)	TTS (NM_139564)	2201	NM_139564	38435	Dm.25440	NM_139564		CG10357	Dmel\CG10357	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_2641b	chr2R	10200131	10200430	+	192	NA	intron (NM_001103837, intron 1 of 9)	intron (NM_001103837, intron 1 of 9)	4633	NM_001103837	36592	Dm.2231	NM_137108		Shroom	CG13942|CG13944|CG34379|CG8603|Dmel\CG34379|Dmel_CG13942|Dmel_CG8603|Shrm|Shrooom|dShrm|dmShroom	shroom	protein-coding
Elba1_ChIPnexus_peak_6708	chr3R	13989787	13989893	+	192	NA	promoter-TSS (NM_079672)	promoter-TSS (NM_079672)	279	NM_142421	42165	Dm.4325	NM_142421		CG7218	Dmel\CG7218	CG7218	protein-coding
Elba1_ChIPnexus_peak_6728	chr3R	14200009	14200127	+	192	NA	promoter-TSS (NR_125205)	promoter-TSS (NR_125205)	-190	NR_125205	19836094		NR_125205		CR44946	Dmel\CR44946|R5_3R:14200046..14202222|lincRNA.805	ncRNA	ncRNA
Elba1_ChIPnexus_peak_8115a	chrX	652846	653150	+	192	NA	promoter-TSS (NM_130501)	promoter-TSS (NM_130501)	-629	NM_130501	31021	Dm.11009	NM_130501		CG5273	Dmel\CG5273|EG:BACR19J1.3	CG5273	protein-coding
Elba1_ChIPnexus_peak_2835	chr2R	12397216	12397289	+	192	NA	intron (NM_166178, intron 2 of 14)	intron (NM_166178, intron 2 of 14)	-6403	NM_134303	36846	Dm.14046	NM_058159		Sema2a	112/40|BcDNA:LD09561|CG4700|CT14922|D-Sema II|D-Sema-II|D-Sema2a|D-SemaII|D-semaII|Dmel\CG4700|Dsema-II|Sema-2a|SemaII|dSema-II|l(2)03021|sema 2a|sema II|sema-2a|sema-II|sema2a|semaII	Semaphorin 2a	protein-coding
Elba1_ChIPnexus_peak_2628a	chr2R	10102418	10102682	+	192	NA	TTS (NM_137095)	TTS (NM_137095)	819	NR_048109	12798452		NR_048109		mir-308	308|CR33612|CR42951|Dmel\CR42951|Dmel_CR33612|dme-miR-308|dme-mir-308|miR-308	mir-308 stem loop	ncRNA
Elba1_ChIPnexus_peak_4454	chr3L	12139953	12140336	+	192	NA	promoter-TSS (NM_140296)	promoter-TSS (NM_140296)	525	NM_168491	39387	Dm.1843	NM_079310		Nrx-IV	CG682|CG6827|CT21123|Dmel\CG6827|Dnrx|NRX|NRX IV|Nrx|Nrx IV|NrxIV|Nx IV|l(3)68Ff|l(3)rsg23|nrx|nrx IV|nrx-IV|nrxIV|rsg23	Neurexin IV	protein-coding
Elba1_ChIPnexus_peak_281	chr2L	4370116	4370347	+	192	NA	intron (NR_144660, intron 1 of 1)	intron (NR_144660, intron 1 of 1)	1072	NR_144660	19834826		NR_144659		CR45363	Dmel\CR45363	ncRNA	ncRNA
Elba1_ChIPnexus_peak_6876	chr3R	16602294	16602485	+	192	NA	intron (NM_169927, intron 2 of 11)	intron (NM_169927, intron 2 of 11)	-2228	NM_142656	42460	Dm.11889	NM_142656		Syp	AI945337|CG17838|Dmel\CG17838|anon-WO0118547.613|cg17838|l(3)03806|syp	Syncrip	protein-coding
Elba1_ChIPnexus_peak_7234	chr3R	20901421	20901609	+	191	NA	exon (NM_143078, exon 2 of 2)	exon (NM_143078, exon 2 of 2)	916	NM_143078	43009	Dm.1328	NM_143078		CG11920	Dmel\CG11920	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_6832	chr3R	15833427	15833602	+	191	NA	intron (NM_001275821, intron 1 of 5)	intron (NM_001275821, intron 1 of 5)	720	NM_001275821	42380	Dm.33425	NM_079685		Hs6st	CG11683|CG17188|CG18533|CG4451|DmHs6st|Dmel\CG4451|dHS6ST|hs6st	Heparan sulfate 6-O-sulfotransferase	protein-coding
Elba1_ChIPnexus_peak_2537	chr2R	9076465	9076712	+	191	NA	intron (NM_176164, intron 1 of 5)	intron (NM_176164, intron 1 of 5)	170	NM_001169666	318918	Dm.6975	NM_176164		Kdm4B	CG33182|CG4037|Dmel\CG33182|KDM4B|dJMJD2(2)|dKDM4B|dKdm4B	Lysine (K)-specific demethylase 4B	protein-coding
Elba1_ChIPnexus_peak_5011a	chr3L	18658509	18659067	+	191	NA	intron (NM_001275088, intron 8 of 8)	intron (NM_001275088, intron 8 of 8)	-1673	NM_001169993	8674004	Dm.34767	NM_001169993		CG42495	Dmel\CG42495	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_6243a	chr3R	8069846	8070176	+	191	NA	promoter-TSS (NR_125146)	promoter-TSS (NR_125146)	-700	NR_125146	19835255		NR_125146		CR45582	Dmel\CR45582	ncRNA	ncRNA
Elba1_ChIPnexus_peak_8702	chrX	10258983	10259182	+	191	NA	intron (NM_001316626, intron 1 of 6)	intron (NM_001316626, intron 1 of 6)	1224	NM_001316626	31964	Dm.123	NM_132393		l(1)G0289	CG2221|Dmel\CG2221|Mgn1457	lethal (1) G0289	protein-coding
Elba1_ChIPnexus_peak_2921a	chr2R	13455904	13456299	+	191	NA	promoter-TSS (NM_137388)	promoter-TSS (NM_137388)	-136	NM_079052	36990	Dm.3323	NM_079052		POSH	155116_at|BEST:GM09451|CG4909|DPOSH|Dmel\CG4909|GM09451|dPOSH|l(2)k15815|posh	Plenty of SH3s	protein-coding
Elba1_ChIPnexus_peak_3961a	chr3L	4825014	4825385	+	190	NA	promoter-TSS (NM_139675)	promoter-TSS (NM_139675)	488	NM_001274499	38580	Dm.846	NM_079205		Dhc64C	CD|CG7507|Cdhc|DHC|DHC1|DHC64C|DYHC|Dhc|Dhc46C|Dhc64|Dhc64c|Dmel\CG7507|Dynein|FCP-A|Fs(3)Lab|Fs(3)Laborc|Fs(3)Sz18|HMW MAP|Lab|Su(Gl)77|cDhc|cDhc64C|dhc|dhc64C|dhc64c|l(3)64Ca	Dynein heavy chain 64C	protein-coding
Elba1_ChIPnexus_peak_1076a	chr2L	13780585	13780762	+	190	NA	promoter-TSS (NM_135826)	promoter-TSS (NM_135826)	-16	NM_058013	34780	Dm.2953	NM_058013		p38b	186F5S|BG:DS00797.3|CG7393|D-p38|D-p38 MAPK|D-p38b|Dm p38b|Dmel\CG7393|Dmp38b|Dp38|Dp38b|ESTS:186F5S|MAPK|Mpk34C|P38|anon-sts23|dp38b|p38|p38 MAPK|p38 beta|p38B|p38Kb|p38beta	p38b MAP kinase	protein-coding
Elba1_ChIPnexus_peak_4579a	chr3L	13830485	13830647	+	190	NA	promoter-TSS (NM_001259815)	promoter-TSS (NM_001259815)	-290	NM_001259815	12798242		NM_001259815		CG43184	Dmel\CG43184|chr3L_13830834_13831226.0	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_6080	chr3R	5705951	5706100	+	190	NA	intron (NM_001275514, intron 1 of 6)	intron (NM_001275514, intron 1 of 6)	-1805	NR_125125	19836011		NR_125125		CR45029	Dmel\CR45029	ncRNA	ncRNA
Elba1_ChIPnexus_peak_42	chr2L	479023	479324	+	190	NA	5' UTR (NM_134685, exon 1 of 1)	5' UTR (NM_134685, exon 1 of 1)	515	NM_001272903	33224	Dm.6739	NM_134685		cbt	CG4427|Cabot|Cabut|Dmel\CG4427|EP(2)2237|EP2237|dTIEG	cabut	protein-coding
Elba1_ChIPnexus_peak_1833	chr2R	965543	965705	+	189	NA	Intergenic	Intergenic	-7909	NM_001259210	35473	Dm.5447	NM_078895		TpnC41C	CG2981|DmTnC1|DmTpnC41C|DmTpnCIIIa|Dmel\CG2981|TNC41C|TPNC|TnC|TnC1|TnC41C|Tnc1|TpnC IIIa|TpnC41|TpnCIIIa	Troponin C at 41C	protein-coding
Elba1_ChIPnexus_peak_6480b	chr3R	11193273	11193441	+	189	NA	promoter-TSS (NM_142199)	promoter-TSS (NM_142199)	30	NM_142200	41873	Dm.4269	NM_142199		CG34404	CG18496|CG6156|Dmel\CG34404|Dmel_CG18496|Dmel_CG6156|anon-FF	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_9010	chrX	15356721	15356870	+	189	NA	promoter-TSS (NM_132797)	promoter-TSS (NM_132797)	40	NM_167445	32474	Dm.21389	NM_132798		CG6294	Dmel\CG6294	CG6294	protein-coding
Elba1_ChIPnexus_peak_2590	chr2R	9697532	9697733	+	189	NA	exon (NM_137058, exon 6 of 21)	exon (NM_137058, exon 6 of 21)	3942	NM_001259374	36526	Dm.6691	NM_137058		stj	CG12295|Dmel\CG12295|alpha[[2]]delta|alpha[[2]]delta-3|dalpha[[2]]delta-3|l(2)k10814	straightjacket	protein-coding
Elba1_ChIPnexus_peak_4634	chr3L	14293664	14293806	+	189	NA	intron (NM_001274907, intron 1 of 4)	intron (NM_001274907, intron 1 of 4)	25616	NR_124938	19835129		NR_124938		CR45025	Dmel\CR45025	ncRNA	ncRNA
Elba1_ChIPnexus_peak_9218	chrX	17596669	17596828	+	189	NA	promoter-TSS (NM_001038763)	promoter-TSS (NM_001038763)	62	NM_001298455	32751	Dm.11521	NM_133009		CG8188	Dmel\CG8188|Ubc|Ube2S	CG8188	protein-coding
Elba1_ChIPnexus_peak_3909a	chr3L	4102339	4102626	+	189	NA	promoter-TSS (NM_168057)	promoter-TSS (NM_168057)	-98	NM_168057	38487	Dm.7317	NM_139600		CG14995	CT34848|Dmel\CG14995|NEST:bs15f01|NEST:bs17f06|anon-WO0140519.252|bs17f06.y1	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_5397	chr3L	22907845	22907974	+	189	NA	TTS (NM_001275301)	TTS (NM_001275301)	3976	NM_001275301	40513	Dm.13648	NM_141174		CG12768	Dmel\CG12768	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_7526b	chr3R	25444138	25444476	+	189	NA	promoter-TSS (NM_143446)	promoter-TSS (NM_143446)	-480	NM_143446	43483	Dm.4372	NM_143446		CG1907	CG 1907|Dmel\CG1907	CG1907	protein-coding
Elba1_ChIPnexus_peak_5683	chr3R	1343211	1343442	+	188	NA	5' UTR (NM_001300251, exon 1 of 19)	5' UTR (NM_001300251, exon 1 of 19)	487	NM_169060	40664	Dm.4462	NM_169060		Itp-r83A	CG1063|DIP|DmInsP[[3R]]|DmInsP[[3]]R|Dmel\CG1063|IP|IP3R|IP[[3]] receptor|IP[[3]]R|ITP-r83A|ITPR1|Ins3PR|InsP[[3]]|InsP[[3]]R|Insp3R|Ip3R|Itp-r|Itp-r-83A|Itp-r42B|Itp-r[1]|Itpr|anon-WO02059370.49|dIP[[3]]R|dip|itpr|itpr-83|l(3)05616|l(3)itpr|l(3)j5B4	Inositol 1,4,5,-tris-phosphate receptor	protein-coding
Elba1_ChIPnexus_peak_1288	chr2L	16720578	16720761	+	188	NA	intron (NM_057828, intron 1 of 1)	intron (NM_057828, intron 1 of 1)	737	NM_057828	34996	Dm.4850	NM_057828		Cyt-c-p	CG17903|CYC|Cyct-c-p|Cyt C|Cyt c|Cyt-c2|CytC|CytC-2|Cytc|Cytc-p|DC4|DMc01|Dmel\CG17903|cyt c|cyt c-p|cyt-c-p|cyt-c2|cyt.c|cytC-p|cytochrome c|dCyt.C-p|dc4|l(2)k13905|pDMc01	Cytochrome c proximal	protein-coding
Elba1_ChIPnexus_peak_1479a	chr2L	19190110	19190511	+	188	NA	promoter-TSS (NM_057791)	promoter-TSS (NM_057791)	-32	NM_001273637	44355	Dm.4108	NM_057791		drl	CG10758|CG17348|DRL|Dmel\CG17348|Drl|lin|lio|lio/drl	derailed	protein-coding
Elba1_ChIPnexus_peak_626a	chr2L	8362739	8363146	+	188	NA	promoter-TSS (NM_135371)	promoter-TSS (NM_135371)	-473	NM_001259014	34148	Dm.353	NM_135371		CG7627	Dme_CG7627|Dmel\CG7627	CG7627	protein-coding
Elba1_ChIPnexus_peak_1048b	chr2L	13203092	13203333	+	188	NA	promoter-TSS (NM_135769)	promoter-TSS (NM_135769)	83	NM_135768	34715	Dm.11885	NM_135768		CG16972	Dmel\CG16972|anon-WO0140519.52	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_774b	chr2L	10009402	10009669	+	188	NA	promoter-TSS (NM_001259031)	promoter-TSS (NM_001259031)	154	NM_057660	34333	Dm.4795	NM_057660		Trp1	CG4758|Dmel\CG4758|Dtrp1|Tp1|sec62	Translocation protein 1	protein-coding
Elba1_ChIPnexus_peak_147	chr2L	2220655	2220778	+	188	NA	promoter-TSS (NM_164461)	promoter-TSS (NM_164461)	-32	NM_164461	33401	Dm.7175	NM_134813		papi	CG7082|Dmel\CG7082|PAPI|Papi|cg7082	papi	protein-coding
Elba1_ChIPnexus_peak_4857	chr3L	16654789	16654938	+	188	NA	promoter-TSS (NM_140652)	promoter-TSS (NM_140652)	-148	NM_168678	39860	Dm.3261	NM_140652		Baldspot	CG 3971|CG3971|Dmel\CG3971|Elovl6|NEST:bs18f10|NEST:bs18g10|baldspot|blp|l(3)01895|l(3)02281|l(3)04106|l(3)neo21|l(3)neo22|noa	baldspot	protein-coding
Elba1_ChIPnexus_peak_8793b	chrX	11597244	11597442	+	188	NA	TTS (NM_132511)	TTS (NM_132511)	1715	NM_132511	32121	Dm.20637	NM_132511		CG2444	BcDNA:LP01642|DIGF-6|Dmel\CG2444	CG2444	protein-coding
Elba1_ChIPnexus_peak_4456	chr3L	12186942	12187027	+	188	NA	promoter-TSS (NM_140300)	promoter-TSS (NM_140300)	-196	NM_140300	39394	Dm.2827	NM_140300		thoc6	CG5632|Dmel\CG5632|THOC6|Thoc6	thoc6	protein-coding
Elba1_ChIPnexus_peak_183b	chr2L	2887082	2887268	+	188	NA	intron (NM_164516, intron 1 of 12)	intron (NM_164516, intron 1 of 12)	-1109	NM_001144301	33496	Dm.2778	NM_078740		lilli	154454_at|189Y|AFF4|BEST:GH09955|BcDNA:GM02019|CG8817|Dmel\CG8817|Lilli|S(ls)4|SS2-1|SY2-1|Su(Raf)2A|Su(Raf)2a|dAFF4|l(2)00632|l(2)23Cc|l(2)K00632|l(2)K07920|l(2)k07920|l(2)k16124	lilliputian	protein-coding
Elba1_ChIPnexus_peak_8363b	chrX	5216547	5216734	+	187	NA	promoter-TSS (NM_001103414)	promoter-TSS (NM_001103414)	89	NM_206630	31448	Dm.2995	NM_078492		Rnp4F	4F-rnp|4f-rnp|CG3312|Dmel\CG3312|RNP-4F|Rnp-4F|rnp-4f	RNA-binding protein 4F	protein-coding
Elba1_ChIPnexus_peak_371	chr2L	5480581	5480831	+	187	NA	Intergenic	Intergenic	-6199	NR_124090	19835419		NR_124090		CR45287	Dmel\CR45287	ncRNA	ncRNA
Elba1_ChIPnexus_peak_2097	chr2R	4128503	4128788	+	187	NA	TTS (NM_057716)	TTS (NM_057716)	877	NR_124463	19835206		NR_124463		CR44276	Dmel\CR44276	ncRNA	ncRNA
Elba1_ChIPnexus_peak_1847	chr2R	1127709	1127970	+	187	NA	intron (NM_001316406, intron 4 of 19)	intron (NM_001316406, intron 4 of 19)	10688	NM_001316406	35483	Dm.12140	NM_001103722		Nipped-A	41Ah|CG10549|CG2905|CG33554|Dmel\CG33554|GroupV|Nip-A|NipA|Nipped A|Nipped[A]|TRA1|TRRAP|Tra-1|Tra1|dTRRAP|dTra1|dmTRRAP|l(2)41Ah|l(2)C123|l(2)EMS34-12|tra1	Nipped-A	protein-coding
Elba1_ChIPnexus_peak_4326	chr3L	10512107	10512218	+	187	NA	intron (NM_001274751, intron 2 of 13)	intron (NM_001274751, intron 2 of 13)	3059	NM_001104104	39198	Dm.5024	NM_168412		Rbfox1	A2BP1|A2bp1|BcDNA:GM06073|CG14155|CG18441|CG32062|Dmel\CG32062|cg18441|dA2BP1	RNA-binding Fox protein 1	protein-coding
Elba1_ChIPnexus_peak_7790	chr4	275222	275457	+	186	NA	promoter-TSS (NM_001038713)	promoter-TSS (NM_001038713)	-284	NM_001272121	43781		NM_143657		RhoGAP102A	BP1050|CG1748|CG34013|CG42316|Dm_4:1183|Dmel\CG42316|Dmel_CG1748|Dmel_CG34013|mlncRNA102B1|rhoGAP102A	Rho GTPase activating protein at 102A	protein-coding
Elba1_ChIPnexus_peak_2637a	chr2R	10190287	10190466	+	186	NA	promoter-TSS (NM_137106)	promoter-TSS (NM_137106)	-518	NM_137106	36590	Dm.621	NM_137106		tej	CG8589|Dmel\CG8589|Tej|anon-EST:fe1D11	tejas	protein-coding
Elba1_ChIPnexus_peak_4863b	chr3L	16704234	16704864	+	186	NA	promoter-TSS (NM_001275038)	promoter-TSS (NM_001275038)	228	NM_001259870	39864	Dm.15215	NM_140655		Lasp	CG3849|Dmel\CG3849|anon-73Bd|cDNA B|lasp	lasp	protein-coding
Elba1_ChIPnexus_peak_8536c	chrX	7782519	7782847	+	186	NA	TTS (NM_132187)	TTS (NM_132187)	135	NM_132186	31695	Dm.4959	NM_132186		CG10932	154229_at|Dmel\CG10932	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_5619	chr3R	666712	667117	+	186	NA	Intergenic	Intergenic	-9895	NM_141246	40604	Dm.27895	NM_141246		CG14659	Dmel\CG14659	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_6530	chr3R	11940538	11940758	+	186	NA	Intergenic	Intergenic	-1235	NM_001300426	41958		NM_057361		Sb	CG4316|Dmel\CG4316|SP56|Sb-sbd|c-SP56|sbd|st-sb	Stubble	protein-coding
Elba1_ChIPnexus_peak_5094	chr3L	19810592	19810942	+	186	NA	promoter-TSS (NM_001038944)	promoter-TSS (NM_001038944)	123	NM_206400	40163	Dm.1005	NM_206399		Fibp	CG8660|Dmel\CG8660|DrFIBP|F1bp	fibp	protein-coding
Elba1_ChIPnexus_peak_7620	chr3R	26631763	26631927	+	186	NA	promoter-TSS (NM_143568)	promoter-TSS (NM_143568)	496	NM_170524	43651	Dm.4172	NM_170524		wts	CG12072|Dlats|Dmel\CG12072|LATS|LATS1|Lats|Lats/Warts|MENE (3R)-G|WTS/LATS|Warts|Warts/Lats|Wts|Wts/Lats|dmLATS|l(3)100Aa|lats|lts|wart|warts/lats|wts/lats	warts	protein-coding
Elba1_ChIPnexus_peak_8425	chrX	6185294	6185401	+	186	NA	promoter-TSS (NM_132081)	promoter-TSS (NM_132081)	11	NM_001258620	31568		NM_132081		mldr	CG15896|Dmel\CG15896|PRORP	mulder	protein-coding
Elba1_ChIPnexus_peak_8800	chrX	11691145	11691298	+	185	NA	3' UTR (NM_080762, exon 7 of 7)	3' UTR (NM_080762, exon 7 of 7)	4309	NM_078576	32132	Dm.142	NM_078576		CkIIbeta	And|CCK2|CG15224|CK II|CK-2|CK-II beta|CK-IIbeta|CK2|CK2-beta|CK2beta|CKII|CKII beta|CKII-beta1|CKIIb|CKIIbeta|Cask-II-b|Ck-IIbeta|Ck2beta|CkII|CkII-beta|CkIIbeta1|Ckiibeta|DmCK2beta|DmCKIIbeta|DmCkIIbeta|Dmel\CG15224|Ds cas kin|KC2B_DROME|betaCK2|ck2beta|dCK2beta|dCKII|dCKII beta|mbu	Casein kinase II beta subunit	protein-coding
Elba1_ChIPnexus_peak_9441	chrX	21903912	21903992	+	185	NA	exon (NM_001103571, exon 10 of 12)	exon (NM_001103571, exon 10 of 12)	10521	NM_001298604	33137	Dm.237	NM_176777		l(1)G0196	CG14616|CG32502|Dmel\CG14616	lethal (1) G0196	protein-coding
Elba1_ChIPnexus_peak_7616	chr3R	26539412	26539581	+	185	NA	Intergenic	Intergenic	-1351	NR_133491	26067530		NR_133491		CR46219	Dmel\CR46219|lincRNA.903	ncRNA	ncRNA
Elba1_ChIPnexus_peak_4222a	chr3L	8991101	8991483	+	185	NA	promoter-TSS (NM_140022)	promoter-TSS (NM_140022)	8	NM_001274681	39035	Dm.10867	NM_140022		CG5087	Dmel\CG5087|NM_140022.1	CG5087	protein-coding
Elba1_ChIPnexus_peak_666	chr2L	8811278	8811476	+	185	NA	Intergenic	Intergenic	-14268	NM_001273340	44275	Dm.3272	NM_079996		SoxN	CG18024|DM64|Dmel\CG18024|SOX29F|SOXB1|Sox B1|Sry-rDM64|soxN	SoxNeuro	protein-coding
Elba1_ChIPnexus_peak_7351a	chr3R	22738311	22738651	+	185	NA	exon (NM_079799, exon 1 of 5)	exon (NM_079799, exon 1 of 5)	127	NM_079799	43236	Dm.12680	NM_079799		Ets97D	CG6338|D-Elg|D-elg|DELG|Delg|Dmel\CG6338|Elg|Ets|d-elg|delg|elg|tne|tny	Ets at 97D	protein-coding
Elba1_ChIPnexus_peak_2329	chr2R	7069458	7069595	+	185	NA	intron (NM_206091, intron 1 of 7)	intron (NM_206091, intron 1 of 7)	-1203	NM_057375	36171	Dm.4730	NM_057375		shn	BEST:SD06302|CG7734|Dmel\CG7734|EP(2)2359|EP2359|SD06302|SHN|Schnurri|Shn|l(2)04738|quo	schnurri	protein-coding
Elba1_ChIPnexus_peak_8029a	chrU	8722311	8722514	+	185	NA	intron (NR_004008, intron 1 of 2)	(CAATA)n|Simple_repeat|Simple_repeat	-31317	NR_004017	5740803		NR_004017		CR41621	Dmel\CR41621	ribosomal RNA	rRNA
