PeakID (cmd=annotatePeaks.pl /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba1_ChIPnexus/Elba1_ChIPnexus_q1.3_narrowPeak.bed dm3 -genomeOntology /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba1_ChIPnexus/ -annStats /home/jwen/projects/qi/elba/code_NC/data/chipnexus_peaks/Elba1_ChIPnexus/Elba1_ChIPnexus_q1.3_narrowPeak_stat.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
Elba1_ChIPnexus_peak_5261	chr3L	21314429	21314477	+	58	NA	intron (NM_001300213, intron 1 of 4)	intron (NM_001300213, intron 1 of 4)	-1028	NM_001170017	40359	Dm.1033	NM_141046		Rab26	AAF51708|CG32439|CG34410|CG7605|DmRab26|Dmel\CG34410|Dmel_CG32439|Dmel_CG7605|Q8IPT6|Q9VP48|rab26	Rab26	protein-coding
Elba1_ChIPnexus_peak_1541	chr2L	19810524	19810647	+	58	NA	promoter-TSS (NR_001670)	promoter-TSS (NR_001670)	-149	NR_001670	3772477	Dm.29536	NR_001670		snRNA:U4:38AB	38A U4|CR32879|Dmel\CR32879|K3|U4|U4 snRNA|U4-1|U4-2|U4-38A|U4-38AB|U4-snRNA|U4:38AB|U4snRNA|U4snRNA40AB|chr2L:19806693..19806927|dU4|snRNA:U4|snRNA:U4:40AB	small nuclear RNA U4 at 38AB	ncRNA
Elba1_ChIPnexus_peak_3997	chr3L	5753927	5754067	+	58	NA	exon (NM_079213, exon 8 of 10)	exon (NM_079213, exon 8 of 10)	2103	NR_003858	5740683	Dm.36152	NR_003858		snoRNA:Psi18S-1397	CR34637|Dmel\CR34637|Psi 18S-1397|Psi18S-1397|chr3L:5736789..5736893|psi18S-1397	ncRNA	ncRNA
Elba1_ChIPnexus_peak_3697	chr3L	1375503	1375586	+	58	NA	intron (NM_080051, intron 1 of 3)	intron (NM_080051, intron 1 of 3)	4916	NM_080051	44856	Dm.1452	NM_080051		ru	CG1214|Dmel\CG1214|Rho-3|Rho-related [62A1]|Rho3|rho-3|rho3	roughoid	protein-coding
Elba1_ChIPnexus_peak_3741	chr3L	1807769	1807840	+	58	NA	promoter-TSS (NR_124755)	promoter-TSS (NR_124755)	258	NR_124756	19834876		NR_124756		CR45687	Dmel\CR45687	ncRNA	ncRNA
Elba1_ChIPnexus_peak_9035	chrX	15663632	15663677	+	58	NA	promoter-TSS (NM_176738)	promoter-TSS (NM_176738)	-43	NM_176738	32526	Dm.25390	NM_176738		CG33172	CG8473|Dmel\CG33172	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_3916a	chr3L	4159447	4159571	+	58	NA	intron (NM_001274478, intron 1 of 5)	intron (NM_001274478, intron 1 of 5)	1423	NM_001169873	3346237	Dm.23635	NM_001014557		nab	CG15000|CG15001|CG33545|Dmel\CG33545|NAB|Nab|dNAB|dnab|l(2)SH3 143|l(3)64Aj|l(3)SH143|l(3)SH21	nab	protein-coding
Elba1_ChIPnexus_peak_8536b	chrX	7782519	7782847	+	58	NA	TTS (NM_132187)	TTS (NM_132187)	135	NM_001298058	31695	Dm.4959	NM_132186		CG10932	154229_at|Dmel\CG10932	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_7683a	chr3R	27602838	27602985	+	58	NA	promoter-TSS (NM_001276224)	promoter-TSS (NM_001276224)	-54	NM_001260459	43749	Dm.3133	NM_079873		faf	BcDNA.LD22582|BcDNA:LD22582|CG1945|Dmel\CG1945|Faf|Fat|P55824|USPX	fat facets	protein-coding
Elba1_ChIPnexus_peak_6525	chr3R	11920876	11920935	+	58	NA	intron (NM_169700, intron 4 of 17)	intron (NM_169700, intron 4 of 17)	-1033	NM_001043251	41955	Dm.7971	NM_169700		Mhcl	CG10218|CG10224|CG31045|DmPDZ|Dmel\CG31045|MHCL(PDZ)|Myo7A	Myosin heavy chain-like	protein-coding
Elba1_ChIPnexus_peak_8374	chrX	5446652	5446767	+	58	NA	intron (NM_001297968, intron 2 of 5)	intron (NM_001297968, intron 2 of 5)	7507	NM_001297968	31469	Dm.25374	NM_001038743		Vsx2	CG15781|CG15782|CG15783|CG33980|Chx2|DChx2|Dmel\CG33980|dChx2|dVsx2	Visual system homeobox 2	protein-coding
Elba1_ChIPnexus_peak_366	chr2L	5410598	5410745	+	58	NA	intron (NM_001298698, intron 3 of 5)	intron (NM_001298698, intron 3 of 5)	6038	NM_001298698	33769	Dm.4780	NM_135082		H15	CG6604|Dm-H15|Dmel\CG6604|Nmr|Nmr-1|Tbx20|dm-H15|nmr|nmr1|nmr[H15]	H15	protein-coding
Elba1_ChIPnexus_peak_6362	chr3R	9790333	9790471	+	58	NA	promoter-TSS (NM_142067)	promoter-TSS (NM_142067)	-205	NM_169563	41703	Dm.2636	NM_169563		Orc2	CG3041|DmORC 2|DmORC2|DmOrc2|DmOrc2p|Dmel\CG3041|ORC|ORC2|Orc-2|Orc2p|dOrc2|fs(3)293|fs(3)293-19|k43|l(3)88Ab|l(3)A5|l(3)K43|l(3)SG44|l(3)dsl5|l(3)k43|orc2|rDmORC	Origin recognition complex subunit 2	protein-coding
Elba1_ChIPnexus_peak_808b	chr2L	10291355	10291784	+	58	NA	intron (NM_135525, intron 1 of 7)	intron (NM_135525, intron 1 of 7)	796	NM_135525	34378		NM_135525		CG5604	Dmel\CG5604	CG5604	protein-coding
Elba1_ChIPnexus_peak_5561	chr3R	160400	160489	+	58	NA	promoter-TSS (NM_141198)	promoter-TSS (NM_141198)	-376	NM_144068	50160	Dm.23380	NM_144068		CG14645	Dmel\CG14645	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_3240	chr2R	17553545	17553678	+	58	NA	promoter-TSS (NM_166469)	promoter-TSS (NM_166469)	166	NM_001144260	7354408	Dm.38368	NM_001144260		CG42364	CG15675|Dmel\CG42364|Dmel_CG15675	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_8932	chrX	13615920	13616034	+	58	NA	promoter-TSS (NM_132687)	promoter-TSS (NM_132687)	33	NM_132687	32330	Dm.14816	NM_132687		CG9941	A|Dmel\CG9941|x93	CG9941	protein-coding
Elba1_ChIPnexus_peak_6515	chr3R	11809372	11809632	+	58	NA	TTS (NM_001300422)	TTS (NM_001300422)	-2372	NM_001260199	41944	Dm.1934	NM_169694		srp	A7.1|ABF|Abf|CG3992|DmGATAb|Dmel\CG3992|GATA|GATAb|SRP|Srp|abf|dGATAb|l(3)01549|l(3)89B2|l(3)neo45|spt|srpD	serpent	protein-coding
Elba1_ChIPnexus_peak_3135a	chr2R	16439649	16440019	+	58	NA	promoter-TSS (NM_001032271)	promoter-TSS (NM_001032271)	-239	NM_001032271	3772580	Dm.2273	NM_001032270		CG13430	CG33008|Dmel\CG13430|SP70	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_2885b	chr2R	12972617	12972714	+	58	NA	intron (NM_001103885, intron 1 of 8)	intron (NM_001103885, intron 1 of 8)	2473	NM_001103885	36924	Dm.13555	NM_137342		CG30460	CG15607|CG15608|Dmel\CG30460|anon-WO0140519.237	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_2709	chr2R	11135738	11135861	+	58	NA	promoter-TSS (NM_079026)	promoter-TSS (NM_079026)	-490	NM_079026	36692	Dm.636	NM_079026		scb	CG8095|CT21280|CT36929|Dm0620|Dmel\CG8095|E(Sev-CycE)E93|E(sev-cycE)[e93]|ItgaPS3|PS3|Vol|aPS3|alpha-PS3|alphaInt3|alphaPS3|alpha[[PS3]]|beta[[PS3]|l(2)01288|vol	scab	protein-coding
Elba1_ChIPnexus_peak_7132	chr3R	19853696	19853822	+	58	NA	intron (NM_170108, intron 2 of 11)	intron (NM_170108, intron 2 of 11)	3790	NM_170108	42843	Dm.6042	NM_079749		KrT95D	CG5405|Dmel\CG5405	Krueppel target at 95D	protein-coding
Elba1_ChIPnexus_peak_7167	chr3R	20121231	20121363	+	58	NA	5' UTR (NM_001043286, exon 1 of 14)	5' UTR (NM_001043286, exon 1 of 14)	497	NM_001043286	42896	Dm.2365	NM_079756		crb	0509/20|1384/04|CG6383|CRB|CT19912|Crb|Crbs|Crumbs|DmCrb|Dmel\CG6383|crumb|far|l(3)07207|l(3)S050920|l(3)S058104|l(3)j1B5	crumbs	protein-coding
Elba1_ChIPnexus_peak_5225	chr3L	20974666	20974764	+	58	NA	Intergenic	Intergenic	-6915	NM_001104183	2768984	Dm.29147	NM_001104183		CG33286	CG12982|Dmel\CG33286	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_2053	chr2R	3694255	3694364	+	58	NA	promoter-TSS (NM_136480)	promoter-TSS (NM_136480)	207	NM_165559	35731	Dm.4302	NM_078928		sax	Bkr43E|Brk43E|CG1891|Dmel\CG1891|SAX|STK-B|Sa|Sax	saxophone	protein-coding
Elba1_ChIPnexus_peak_9388	chrX	20503488	20503567	+	58	NA	Intergenic	Intergenic	-8727	NM_001272818	4379817	Dm.24149	NM_134556		RunxA	CG1379|CG15453|CG34145|Dmel\CG34145	Runt related A	protein-coding
Elba1_ChIPnexus_peak_5911	chr3R	3963481	3963574	+	58	NA	Intergenic	Intergenic	11200	NM_001300296	40961	Dm.11405	NM_141512		Gie	Arl8|BcDNA:LD29185|CG7891|Dmel\CG7891|Q9VHV5	GTPase indispensable for equal segregation of chromosomes	protein-coding
Elba1_ChIPnexus_peak_5614b	chr3R	632725	632857	+	58	NA	promoter-TSS (NM_001202245)	promoter-TSS (NM_001202245)	-606	NM_001202242	40596		NM_141239		ctrip	CG14656|CG17735|CG42574|CTRIP|Dmel\CG42574|Dmel_CG14656|Dmel_CG17735	circadian trip	protein-coding
Elba1_ChIPnexus_peak_4414	chr3L	11677046	11677094	+	58	NA	promoter-TSS (NM_001144462)	promoter-TSS (NM_001144462)	-10	NM_001144462	39314	Dm.14759	NM_140236		Sugb	CG7334|Dmel\CG7334|Sug|sug	Sugar baby	protein-coding
Elba1_ChIPnexus_peak_9108	chrX	16228886	16228926	+	58	NA	intron (NM_167503, intron 2 of 6)	intron (NM_167503, intron 2 of 6)	1261	NM_080715	117294	Dm.2879	NM_080715		Dsp1	CG12223|DSP1|Dmel\CG12223|Hmg14B|Hmg14D|Ssrp2|dsp1|hmg|ssrp2	Dorsal switch protein 1	protein-coding
Elba1_ChIPnexus_peak_7408	chr3R	23520801	23520948	+	58	NA	promoter-TSS (NM_143324)	promoter-TSS (NM_143324)	-83	NM_143324	43329		NM_143324		CG43320	CG12879|Dmel\CG43320	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_2885a	chr2R	12972617	12972714	+	58	NA	intron (NM_001103885, intron 1 of 8)	intron (NM_001103885, intron 1 of 8)	2473	NM_001103885	36924	Dm.13555	NM_137342		CG30460	CG15607|CG15608|Dmel\CG30460|anon-WO0140519.237	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_4308b	chr3L	10254942	10255200	+	58	NA	Intergenic	Intergenic	5140	NM_080088	45432	Dm.1796	NM_080088		can	CG6577|Can|Dmel\CG6577|TAF5L|Taf5L|WSB-1|dTAF5L|dTAF[[II]]80|dmTAF5b	cannonball	protein-coding
Elba1_ChIPnexus_peak_941	chr2L	12002180	12002286	+	58	NA	promoter-TSS (NM_135690)	promoter-TSS (NM_135690)	33	NM_135690	34614	Dm.2308	NM_135690		CG6746	Dmel\CG6746|HADC[CG6746]	CG6746	protein-coding
Elba1_ChIPnexus_peak_2141	chr2R	4971753	4971971	+	58	NA	TTS (NM_136604)	TTS (NM_136604)	1962	NM_136603	35915		NM_136603		CNT1	CG11778|DmCnt1|Dmel\CG11778	Concentrative Nucleoside Transporter 1	protein-coding
Elba1_ChIPnexus_peak_1167	chr2L	15060718	15060778	+	58	NA	promoter-TSS (NM_001032103)	promoter-TSS (NM_001032103)	9	NM_057619	34883	Dm.3045	NM_057619		TfIIS	BG:DS00929.12|CG3710|DmS-II|DmSII|Dmel\CG3710|RnpSII|TFIIS|TFIISA|TFS-II|br52|l(2)35Cf|l(2)35cF|l(2)br52|l35Cf	RNA polymerase II elongation factor	protein-coding
Elba1_ChIPnexus_peak_7934b	chrU	2149495	2149931	+	58	NA	Intergenic	(CTTAT)n|Simple_repeat|Simple_repeat	146286	NM_001110584	5740142	Dm.36517	NM_001110584		Gpa2	CG17878|Dmel\CG17878|GPA2|gpa2	Glycoprotein hormone alpha 2	protein-coding
Elba1_ChIPnexus_peak_6272	chr3R	8467062	8467110	+	58	NA	intron (NM_141962, intron 2 of 2)	intron (NM_141962, intron 2 of 2)	1118	NM_141962	41557	Dm.16940	NM_141962		CG6753	Dmel\CG6753	CG6753	protein-coding
Elba1_ChIPnexus_peak_516	chr2L	7147192	7147318	+	58	NA	intron (NM_001103637, intron 1 of 5)	intron (NM_001103637, intron 1 of 5)	4951	NR_124128	19836012		NR_124128		CR44612	Dmel\CR44612	ncRNA	ncRNA
Elba1_ChIPnexus_peak_3130	chr2R	16212214	16212297	+	58	NA	TTS (NM_001169742)	TTS (NM_001169742)	2056	NM_153772	37305	Dm.30998	NM_153772		MED8	ARC32|Arc32|CG13867|CG30140|Dmel\CG13867|Med8|Med8/ARC32|dARC32	Mediator complex subunit 8	protein-coding
Elba1_ChIPnexus_peak_2670b	chr2R	10656420	10656935	+	58	NA	TTS (NR_133122)	TTS (NR_133122)	251	NM_001274050	36643	Dm.6750	NM_137144		Spred	AE33|CG10155|Dm AE33|Dmel\CG10155|dSPRED|spred	Sprouty-related protein with EVH-1 domain	protein-coding
Elba1_ChIPnexus_peak_2609	chr2R	9848859	9848952	+	58	NA	promoter-TSS (NM_001144190)	promoter-TSS (NM_001144190)	219	NM_079011	36546	Dm.7400	NM_079011		Cp1	CATL_DROME|CG6692|CL|CP1|CT20780|CTSL|CatL|Cath L|CysP-1|DCP1|Dcp-1|Dcp1|Dmel\CG6692|cp1|fs(2)50Ca	Cysteine proteinase-1	protein-coding
Elba1_ChIPnexus_peak_5406	chr3L	23081135	23081258	+	58	NA	Intergenic	Intergenic	7375	NM_001275304	43864	Dm.1411	NM_143697		RpL10	BcDNA:LD24589|CG17521|DQM|Dmel\CG17521|L10|Qm|Rp L10|anon-EST:Posey179|qm	Ribosomal protein L10	protein-coding
Elba1_ChIPnexus_peak_6315	chr3R	9214318	9214464	+	58	NA	promoter-TSS (NM_142027)	promoter-TSS (NM_142027)	40	NM_142027	41647	Dm.1181	NM_142027		CG9799	Dmel\CG9799	CG9799	protein-coding
Elba1_ChIPnexus_peak_5682	chr3R	1342880	1342983	+	58	NA	promoter-TSS (NM_001300251)	promoter-TSS (NM_001300251)	92	NM_169061	40664	Dm.4462	NM_169060		Itp-r83A	CG1063|DIP|DmInsP[[3R]]|DmInsP[[3]]R|Dmel\CG1063|IP|IP3R|IP[[3]] receptor|IP[[3]]R|ITP-r83A|ITPR1|Ins3PR|InsP[[3]]|InsP[[3]]R|Insp3R|Ip3R|Itp-r|Itp-r-83A|Itp-r42B|Itp-r[1]|Itpr|anon-WO02059370.49|dIP[[3]]R|dip|itpr|itpr-83|l(3)05616|l(3)itpr|l(3)j5B4	Inositol 1,4,5,-tris-phosphate receptor	protein-coding
Elba1_ChIPnexus_peak_3820b	chr3L	2882277	2882616	+	58	NA	promoter-TSS (NR_124765)	promoter-TSS (NR_124765)	-368	NR_124765	19835534		NR_124765		CR44531	Dmel\CR44531|incRNA.419|lincRNA.419	ncRNA	ncRNA
Elba1_ChIPnexus_peak_7010b	chr3R	18215588	18215913	+	58	NA	promoter-TSS (NM_001275904)	promoter-TSS (NM_001275904)	48	NM_176536	42626	Dm.5583	NM_142777		CG7059	Dmel\CG7059	CG7059	protein-coding
Elba1_ChIPnexus_peak_8647	chrX	9178475	9178572	+	58	NA	promoter-TSS (NM_001103449)	promoter-TSS (NM_001103449)	-159	NM_001103449	31883	Dm.2929	NM_078544		lz	CG1689|Dmel\CG1689|Lz|amx|fs(1)A1569|fs(1)M69|spe	lozenge	protein-coding
Elba1_ChIPnexus_peak_9140	chrX	16535214	16535366	+	57	NA	promoter-TSS (NM_001144737)	promoter-TSS (NM_001144737)	289	NM_132912	32637	Dm.13459	NM_132912		mthl1	CG4521|Dmel\CG4521|Mist|Mth-1|anon-WO0170980.22|anon-WO0170980.23|mist	methuselah-like 1	protein-coding
Elba1_ChIPnexus_peak_2072	chr2R	3910601	3910693	+	57	NA	non-coding (NR_124460, exon 1 of 1)	non-coding (NR_124460, exon 1 of 1)	3966	NR_124460	19835108		NR_124460		CR45267	Dmel\CR45267	ncRNA	ncRNA
Elba1_ChIPnexus_peak_589c	chr2L	8081577	8082047	+	57	NA	intron (NM_079949, intron 1 of 6)	intron (NM_079949, intron 1 of 6)	-1047	NR_124142	19835516		NR_124142		CR45257	Dmel\CR45257	ncRNA	ncRNA
Elba1_ChIPnexus_peak_5196b	chr3L	20698504	20698653	+	57	NA	Intergenic	Intergenic	-8622	NM_001275191	5740551	Dm.38906	NM_001275191		CG34260	Dmel\CG34260	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_7439	chr3R	24166428	24166548	+	57	NA	promoter-TSS (NR_133476)	promoter-TSS (NR_133476)	34	NR_133476	26067422		NR_133476		CR46105	Dmel\CR46105	ncRNA	ncRNA
Elba1_ChIPnexus_peak_2300	chr2R	6689596	6689644	+	57	NA	intron (NM_001299365, intron 3 of 4)	DNAREP1_DM|LINE|Penelope	-3406	NM_001201975	36131	Dm.10908	NM_176144		CG33144	AAF58756.2|CG12339|CG7621|Dmel\CG33144|lincRNA.281	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_3876c	chr3L	3625993	3626313	+	57	NA	promoter-TSS (NM_001104023)	promoter-TSS (NM_001104023)	-199	NM_001104023	38436	Dm.27049	NM_001104023		dar1	CG12029|Dar1|Dmel\CG12029|l(3)63Ed|l(3)SH5	dendritic arbor reduction 1	protein-coding
Elba1_ChIPnexus_peak_2784a	chr2R	11936255	11936417	+	57	NA	exon (NM_001299546, exon 6 of 14)	exon (NM_001299546, exon 6 of 14)	1183	NM_166137	36772	Dm.643	NM_166137		CG8405	Dmel\CG8405|R5_2R:11947059..11948303	CG8405	protein-coding
Elba1_ChIPnexus_peak_561	chr2L	7819063	7819177	+	57	NA	exon (NM_057270, exon 4 of 5)	exon (NM_057270, exon 4 of 5)	-2031	NM_001273286	34069	Dm.3190	NM_135310		CG7115	BcDNA:LD21794|Dmel\CG7115|PP2C|dPPM1L	CG7115	protein-coding
Elba1_ChIPnexus_peak_4383a	chr3L	11207524	11207676	+	57	NA	promoter-TSS (NM_140197)	promoter-TSS (NM_140197)	-5	NM_001202155	39268	Dm.15398	NM_140197		CG42671	CG18490|CG34240|Dmel\CG42671|Dmel_CG18490|Dmel_CG34240	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_3461	chr2R	20644623	20644777	+	57	NA	promoter-TSS (NM_138117)	promoter-TSS (NM_138117)	-201	NM_138117	37956	Dm.30939	NM_138117		spz6	BcDNA:LP10725|CG9196|CT26280|Dmel\CG9196|Spz6	spatzle 6	protein-coding
Elba1_ChIPnexus_peak_1478	chr2L	19185283	19185355	+	57	NA	promoter-TSS (NM_057598)	promoter-TSS (NM_057598)	407	NM_057574	35199	Dm.469	NM_057574		gammaTub37C	CG17566|D.m.GAMMA-37C|Dmel\CG17566|GTU88*|PL10|Rb1011|TW1|Tub3B|fs(2)TW1|fs(2)TWI|fsTW1|g-Tubulin|gamma Tub37CD|gamma tubulin|gamma-Tub|gamma-Tub37C|gamma-tub|gamma-tub37C|gamma-tub37CD|gamma-tubulin|gammaTUB|gammaTUB37C|gammaTub|gammaTub2|gammaTub37CD|gammaTub37c|gamma[mat]|gammatub	gamma-Tubulin at 37C	protein-coding
Elba1_ChIPnexus_peak_3828	chr3L	3072421	3072596	+	57	NA	promoter-TSS (NM_001104018)	promoter-TSS (NM_001104018)	-39	NM_167975	38369	Dm.831	NM_139510		CG11486	Dmel\CG11486|PAN3	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_3365	chr2R	19585309	19585419	+	57	NA	promoter-TSS (NM_001144273)	promoter-TSS (NM_001144273)	-17	NM_001144273	37749		NM_137975		CG30183	CG4093|CG4530|Dmel\CG30183	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_1529b	chr2L	19701008	19701424	+	57	NA	promoter-TSS (NM_080124)	promoter-TSS (NM_080124)	-248	NM_080124	46000	Dm.14123	NM_080124		scw	BcDNA:LD30945|CG31695|Dmel\CG31695|SCW|Scw|l(2)37Ff|l(2)IG76|mor2	screw	protein-coding
Elba1_ChIPnexus_peak_9410	chrX	21208476	21208512	+	57	NA	intron (NM_001272839, intron 1 of 6)	intron (NM_001272839, intron 1 of 6)	1553	NM_167744	33109	Dm.2643	NM_080712		tty	CG1693|Dmel\CG1693|TTYH1|twe	tweety	protein-coding
Elba1_ChIPnexus_peak_4508	chr3L	12735873	12735956	+	57	NA	intron (NM_168506, intron 2 of 7)	intron (NM_168506, intron 2 of 7)	770	NM_168508	317860	Dm.15347	NM_168506		CG32112	CG10982|Dmel\CG32112	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_8370	chrX	5430891	5431285	+	57	NA	intron (NM_001297968, intron 3 of 5)	intron (NM_001297968, intron 3 of 5)	-12590	NR_002461	3771886		NR_002461		snoRNA:Psi28S-3342	CR33787|Dm-644|Dmel\CR33787|Psi28S-3342(SnoR644)|psi28s-3342|snoR644|snoRNA:644	ncRNA	ncRNA
Elba1_ChIPnexus_peak_570	chr2L	7877933	7878012	+	57	NA	intron (NM_135316, intron 1 of 4)	intron (NM_135316, intron 1 of 4)	1580	NM_135316	34077	Dm.3500	NM_135316		spz3	CG14533|CG7104|CT21967|CT34263|Dmel\CG7104|Spz3	spatzle 3	protein-coding
Elba1_ChIPnexus_peak_7909	chrU	250527	250667	+	57	NA	intron (NM_001347775, intron 8 of 9)	intron (NM_001347775, intron 8 of 9)	152949	NR_133318	26067438		NR_133318		CR46122	Dmel\CR46122	ncRNA	ncRNA
Elba1_ChIPnexus_peak_6574	chr3R	12292205	12292282	+	57	NA	exon (NM_001144588, exon 6 of 7)	exon (NM_001144588, exon 6 of 7)	3142	NM_001144588	7354465	Dm.4957	NM_001144588		CG42232	CG14896|CG14897|Dmel\CG42232|Dmel_CG14896|Dmel_CG14897|anon-EST:Liang-1.14|clone 1.14	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_5773	chr3R	2231540	2231686	+	57	NA	promoter-TSS (NM_001170060)	promoter-TSS (NM_001170060)	4	NM_001144543	40792	Dm.4403	NM_141397		Dmtn	CG1021|Dmel\CG1021|anon-WO0118547.375|dmtn	Dementin	protein-coding
Elba1_ChIPnexus_peak_453a	chr2L	6480887	6480994	+	57	NA	promoter-TSS (NM_135191)	promoter-TSS (NM_135191)	-10	NR_124119	19834871		NR_124119		CR45463	Dmel\CR45463	ncRNA	ncRNA
Elba1_ChIPnexus_peak_3772	chr3L	2388441	2388557	+	57	NA	promoter-TSS (NM_001202099)	promoter-TSS (NM_001202099)	507	NM_001299987	38306	Dm.6482	NM_139462		CG45186	CG1141|CG12790|CG13797|CG13798|CG13799|CG13800|CG16763|CG16764|CG32306|CG33231|CG33232|CG42669|Dmel\CG45186|Dmel_CG13800|Dmel_CG32306|Dmel_CG33231|Dmel_CG33232|Dmel_CG42669|c62E-11	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_2397	chr2R	7620612	7620791	+	57	NA	Intergenic	Intergenic	20933	NM_001103805	36255		NM_001103805		pyr	CG13194|DFGF8-2|DmPyr|Dmel\CG13194|FGF8-like2|Pyr|fgf8-like	pyramus	protein-coding
Elba1_ChIPnexus_peak_1439	chr2L	18865181	18865316	+	57	NA	intron (NM_001299139, intron 2 of 8)	intron (NM_001299139, intron 2 of 8)	1913	NR_048002	12798014	Dm.38853	NR_048002		mir-4946	CR43553|Dmel\CR43553|dme-mir-4946	mir-4946 stem loop	ncRNA
Elba1_ChIPnexus_peak_5200	chr3L	20763956	20763999	+	57	NA	promoter-TSS (NM_140994)	promoter-TSS (NM_140994)	216	NM_140993	40291	Dm.5899	NM_140993		CG4042	Dmel\CG4042	CG4042	protein-coding
Elba1_ChIPnexus_peak_8134	chrX	1168990	1169064	+	57	NA	5' UTR (NM_138988, exon 1 of 5)	5' UTR (NM_138988, exon 1 of 5)	290	NM_138988	43867		NM_138988		Atf3	A3-3|ATF3|CG11405|DM11|Dmel\CG11405|EG:33C11.1|atf3|dATF3	Activating transcription factor 3	protein-coding
Elba1_ChIPnexus_peak_9367	chrX	20127357	20127616	+	57	NA	intron (NM_001298559, intron 1 of 3)	intron (NM_001298559, intron 1 of 3)	671	NM_001169334	33026	Dm.4887	NM_134536		CG17065	Dmel\CG17065	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_5668	chr3R	1180212	1180515	+	57	NA	promoter-TSS (NM_001014606)	promoter-TSS (NM_001014606)	106	NM_141270	40637	Dm.11561	NM_141270		CG11999	BEST:LD29996|CG-11999|Dmel\CG11999	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_7322	chr3R	22259872	22259910	+	57	NA	Intergenic	Intergenic	5579	NR_048497	12798271		NR_048497		CR43434	Dmel\CR43434	ncRNA	ncRNA
Elba1_ChIPnexus_peak_5885	chr3R	3726436	3726473	+	57	NA	exon (NM_001300285, exon 3 of 3)	exon (NM_001300285, exon 3 of 3)	1935	NM_079546	40932	Dm.2469	NM_079546		mRpS9	CG2957|Dmel\CG2957|MRP-S9	mitochondrial ribosomal protein S9	protein-coding
Elba1_ChIPnexus_peak_1745a	chr2L	22153197	22153319	+	57	NA	promoter-TSS (NM_001103719)	promoter-TSS (NM_001103719)	-317	NM_001201933	35442	Dm.12142	NM_136290		CG42748	CG15216|CG15217|CG6448|Dmel\CG42748|Dmel_CG15216|Dmel_CG6448|anon-WO0140519.28	uncharacterized protein	protein-coding
Elba1_ChIPnexus_peak_2922	chr2R	13459118	13459162	+	57	NA	TTS (NM_137389)	TTS (NM_137389)	1149	NM_137389	36991	Dm.6861	NM_137389		UQCR-6.4	CG14482|Dmel\CG14482|UCRY	Ubiquinol-cytochrome c reductase 6.4 kDa subunit	protein-coding
Elba1_ChIPnexus_peak_508a	chr2L	7056263	7056505	+	57	NA	promoter-TSS (NM_001042877)	promoter-TSS (NM_001042877)	83	NM_078774	33991	Dm.2756	NM_078774		Mnn1	CG13778|CG33266|Dmel\CG13778|MEN1|Menin|Menin1|Mnn|menin|mnn1	Menin 1	protein-coding
Elba1_ChIPnexus_peak_6114	chr3R	6186886	6187038	+	57	NA	TTS (NM_001104268)	TTS (NM_001104268)	6239	NM_001260093	41266	Dm.3010	NM_141742		Rfx	CG6312|Dmel\CG6312|RFX|dRFX|dRfx|rfx	Rfx	protein-coding
Elba1_ChIPnexus_peak_1297	chr2L	16766971	16767107	+	57	NA	promoter-TSS (NM_001316398)	promoter-TSS (NM_001316398)	113	NM_001169520	35007	Dm.2761	NM_078863		Mhc	Bsh|CG17927|DROMHC|Dm II|DmMHC|Dmel\CG17927|DroMII|FBgn0002741|Ifm(2)2|Ifm(2)RU1|MHC|MRP|Mhc36B|Mrp|MyHC|Myo|Myo6|Nup|Sht|Stp|chr2L:16765388..16765564|chr2L:16781880..16782040|ifm(2)2|ifm(2)RU1|ifm(2)RU2|l(2)36Ae|l(2)M66|l(2)k10423|mMHC|mhc|sMHC	Myosin heavy chain	protein-coding
